着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,シンプルゲーム,牡2,55,津村明秀,2:02.1,,19.6,6,502(+4),[東] 黒岩陽一
2,7,8,ポタジェ,牡2,55,スミヨン,2:02.1,ハナ,3.0,1,450(0),[西] 友道康夫
3,6,6,トウカイデュエル,牡2,55,武豊,2:02.6,3,26.2,7,456(-2),[西] 田所秀孝
4,3,3,ブルーミングスカイ,牡2,55,川田将雅,2:02.7,1/2,3.1,2,464(+4),[西] 角居勝彦
5,5,5,キムケンドリーム,牝2,54,ルメール,2:02.7,クビ,4.3,3,448(+4),[西] 西村真幸
6,2,2,ミッキーメテオ,牡2,55,藤岡佑介,2:02.8,クビ,13.0,5,486(+8),[西] 中内田充
7,7,7,フルートフルデイズ,牝2,54,松山弘平,2:03.6,5,127.5,10,456(-6),[西] 浜田多実
8,8,10,ジャストナウ,牡2,55,菱田裕二,2:04.0,2.1/2,11.3,4,422(0),[西] 岡田稲男
9,4,4,コスミックエナジー,牝2,54,マーフィ,2:04.8,5,27.4,8,444(+6),[西] 高野友和
10,1,1,ショウナンバレリオ,牡2,55,池添謙一,2:04.8,ハナ,43.3,9,476(+14),[西] 池添兼雄
