着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,アールスター,牡4,57,浜中俊,2:01.4,,3.5,3,510(-6),[西] 杉山晴紀
2,4,4,マイネルズイーガー,牡5,57,柴田大知,2:01.4,ハナ,55.7,8,526(+16),[東] 武藤善則
3,5,5,ハギノカエラ,牝6,55,田辺裕信,2:01.7,1.3/4,20.8,6,438(+12),[西] 鮫島一歩
4,2,2,ブラヴァス,牡3,55,武豊,2:01.7,クビ,3.4,2,486(+2),[西] 友道康夫
5,3,3,ショウナンバルディ,牡3,55,坂井瑠星,2:02.0,1.3/4,14.9,5,436(-2),[西] 松下武士
6,1,1,ハーメティキスト,牡3,55,池添謙一,2:02.4,2.1/2,2.7,1,454(+4),[東] 木村哲也
7,6,6,コパカティ,牝3,53,藤岡康太,2:02.5,クビ,7.9,4,464(-2),[西] 佐々木晶
8,7,8,サイモンサーマル,セ4,57,柴田未崎,2:03.2,4,264.9,10,498(-2),[西] 梅田智之
9,8,10,モンファロン,牡4,57,幸英明,2:03.2,クビ,170.3,9,474(+14),[西] 高橋義忠
10,8,9,インターセクション,牡4,57,Ｍ．デム,2:03.7,3,22.0,7,498(+10),[西] 大久保龍
