着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ヴェンジェンス,牡6,56,幸英明,1:49.1,,18.7,7,492(0),[西] 大根田裕
2,2,3,キングズガード,牡8,56,秋山真一,1:49.2,1/2,40.2,10,470(+2),[西] 寺島良
3,7,14,ウェスタールンド,セ7,56,スミヨン,1:49.2,クビ,12.1,6,486(+2),[西] 佐々木晶
4,2,4,アングライフェン,牡7,56,北村友一,1:50.1,5,19.8,8,492(+6),[西] 安田隆行
5,4,8,ワイドファラオ,牡3,56,Ｍ．デム,1:50.3,1.1/2,8.6,3,504(+5),[西] 角居勝彦
6,5,9,アナザートゥルース,セ5,57,大野拓弥,1:50.6,1.3/4,10.1,4,482(+2),[東] 高木登
7,6,12,ロードアルペジオ,牡6,56,坂井瑠星,1:51.2,3.1/2,216.4,14,492(-6),[西] 笹田和秀
8,4,7,メイショウスミトモ,牡8,57,古川吉洋,1:51.2,アタマ,394.1,15,484(+14),[西] 南井克巳
9,3,5,スマハマ,牡4,56,藤岡佑介,1:51.5,1.3/4,3.8,2,528(-10),[西] 高橋亮
10,1,2,アドマイヤビクター,牡4,56,和田竜二,1:51.7,1,10.3,5,516(+4),[西] 友道康夫
11,3,6,ラビットラン,牝5,54,酒井学,1:51.9,1,23.8,9,462(-16),[西] 角居勝彦
12,6,11,テーオーエナジー,牡4,57,藤岡康太,1:52.0,3/4,104.8,13,510(0),[西] 宮徹
13,5,10,リアンヴェリテ,牡5,56,岩田康誠,1:52.4,2.1/2,63.1,12,486(+5),[西] 中竹和也
14,7,13,ノーヴァレンダ,牡3,54,松山弘平,1:52.8,2.1/2,53.6,11,524(-3),[西] 斉藤崇史
15,8,16,インティ,牡5,59,川田将雅,1:52.8,アタマ,2.6,1,520(+4),[西] 野中賢二
中,8,15,メイショウウタゲ,牡8,56,国分恭介,,,576.9,16,512(-8),[西] 安達昭夫
