着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,サマーサプライズ,牡5,57,和田竜二,1:58.5,,8.5,4.0,474(-4),[西] 宮本博
2,5,9,キーフラッシュ,牡4,57,藤岡康太,1:58.5,クビ,8.6,5.0,478(-10),[西] 宮徹
3,2,3,アニエーゼ,牝4,55,国分恭介,1:58.8,2,38.5,9.0,460(+10),[西] 高橋康之
4,3,5,ブリーズスズカ,牡6,57,太宰啓介,1:59.0,1.1/4,57.5,12.0,462(0),[西] 大橋勇樹
5,4,7,ウインフォルティス,牡4,57,松山弘平,1:59.3,2,15.8,7.0,486(+2),[西] 加用正
6,1,2,サザンブリーズ,牡5,57,松若風馬,1:59.3,ハナ,10.4,6.0,530(0),[西] 橋口慎介
7,3,6,ワンダーウマス,牡5,57,アヴドゥ,1:59.4,1/2,3.8,1.0,492(+8),[西] 高柳大輔
8,7,14,ランドジュピター,牡5,57,幸英明,1:59.5,1/2,4.2,2.0,460(+2),[西] 安達昭夫
9,7,13,オーケストラ,牡4,57,岩田康誠,1:59.6,1/2,5.3,3.0,492(0),[東] 斎藤誠
10,6,12,シゲルマツタケ,牝4,55,義英真,2:00.0,2.1/2,61.1,13.0,444(+6),[西] 谷潔
11,5,10,ライトオブピース,牡5,57,北村友一,2:00.2,1.1/4,39.6,10.0,490(+4),[西] 佐々木晶
12,6,11,ケンシュナウザー,牡5,57,古川吉洋,2:00.4,1.1/4,91.6,14.0,480(+6),[西] 本田優
13,4,8,トーホウリーガル,牡6,57,鮫島良太,2:00.5,クビ,139.7,15.0,532(0),[東] 古賀史生
14,8,16,ギラーミン,セ4,57,松田大作,2:00.8,1.3/4,44.5,11.0,492(-8),[西] 松永幹夫
除,1,1,マイネルブロッケン,牡5,57,川田将雅,,,---,,432(-8),[西] 五十嵐忠
中,8,15,マンハッタンロック,牡5,57,浜中俊,,,18.5,8.0,454(-2),[西] 岡田稲男
