着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,デアレガーロ,牝5,54,池添謙一,1:21.0,,36.2,9.0,486(+32),[東] 大竹正博
2,7,15,リナーテ,牝5,54,武豊,1:21.1,1/2,13.2,7.0,490(+10),[西] 須貝尚介
3,7,13,アマルフィコースト,牝4,53,坂井瑠星,1:21.1,クビ,65.8,13.0,466(-8),[西] 牧田和弥
4,6,12,アルーシャ,牝4,54,ルメール,1:21.3,1.1/4,5.0,2.0,434(-2),[東] 藤沢和雄
5,7,14,ミスパンテール,牝5,56,横山典弘,1:21.5,1.1/4,3.7,1.0,514(+2),[西] 昆貢
6,6,11,ワントゥワン,牝6,55,Ｍ．デム,1:21.7,1.1/4,5.5,3.0,454(+2),[西] 藤岡健一
7,4,7,キョウワゼノビア,牝6,54,田中勝春,1:21.8,1/2,249.2,15.0,492(+6),[西] 角田晃一
8,8,17,カラクレナイ,牝5,54,松山弘平,1:21.8,アタマ,38.3,10.0,504(-2),[西] 松下武士
9,2,4,リバティハイツ,牝4,55,北村友一,1:21.8,クビ,7.4,4.0,462(+12),[西] 高野友和
10,5,9,エイシンティンクル,牝6,54,和田竜二,1:22.0,1.1/4,7.9,5.0,500(0),[西] 坂口正則
11,3,5,レーヌミノル,牝5,55,松田大作,1:22.1,1/2,65.8,12.0,500(+4),[西] 本田優
12,1,2,ベルーガ,牝4,54,川田将雅,1:22.1,クビ,11.4,6.0,492(0),[西] 中内田充
13,8,18,カイザーバル,牝6,54,四位洋文,1:22.3,1.1/4,16.6,8.0,484(-2),[西] 角居勝彦
14,4,8,ライトフェアリー,牝7,54,酒井学,1:22.5,1.1/4,275.1,16.0,484(+2),[東] 石毛善彦
15,2,3,ハーレムライン,牝4,54,柴田善臣,1:22.6,3/4,72.4,14.0,460(-12),[東] 田中清隆
16,8,16,クリーンファンキー,牝6,54,藤岡佑介,1:22.6,アタマ,423.2,17.0,498(-6),[東] 鈴木伸尋
17,3,6,オールポッシブル,牝5,54,荻野極,1:23.1,3,62.0,11.0,500(+2),[西] 高橋亮
取,1,1,ディメンシオン,牝5,54,福永祐一,,,---,,計不,[西] 藤原英昭
