着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,サムシングジャスト,牝3,52,松山弘平,1:35.0,,6.1,3,504(+4),[西] 松田国英
2,7,9,キャンディストーム,牝5,52,岩田望来,1:35.1,1/2,45.7,9,490(-2),[西] 千田輝彦
3,5,6,トップオブメジャー,牡3,55,藤岡康太,1:35.3,1.1/4,2.5,1,486(0),[西] 友道康夫
4,7,10,ドンアルゴス,牡4,56,浜中俊,1:35.3,クビ,8.3,5,504(+4),[西] 庄野靖志
5,8,12,ミッキーバディーラ,牝3,53,武豊,1:35.4,クビ,3.5,2,474(+4),[西] 音無秀孝
6,3,3,ドラグーンシチー,牡4,55,和田竜二,1:35.6,1.1/4,7.2,4,492(+4),[西] 北出成人
7,1,1,ショウボート,牡7,55,マーフィ,1:35.7,1/2,20.6,7,484(-2),[西] 石坂正
8,2,2,メルヴィンカズマ,牡5,55,北村友一,1:35.8,1/2,20.4,6,506(+16),[西] 高柳大輔
9,6,7,アルジャーノン,牡4,55,城戸義政,1:35.8,アタマ,88.2,10,456(0),[西] 荒川義之
10,6,8,トウカイシェーン,牝6,52,太宰啓介,1:35.9,3/4,228.2,11,478(+4),[西] 北出成人
11,8,11,グランプリワン,牡3,53,吉村智洋,1:36.4,3,255.5,12,466(+2),[西] 荒川義之
12,5,5,パルクデラモール,牝4,53,松岡正海,1:36.6,1.1/2,40.4,8,468(0),[東] 鹿戸雄一
