着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,エイティーンガール,牝3,54,池添謙一,1:09.4,,3.2,1,442(+4),[西] 飯田祐史
2,6,7,タマモメイトウ,牡3,56,川田将雅,1:09.7,1.3/4,4.6,4,482(-2),[西] 藤岡健一
3,3,3,メイショウオニテ,牡3,56,秋山真一,1:09.7,クビ,4.6,3,464(+16),[西] 石橋守
4,4,4,ファイアーボーラー,牡3,56,松山弘平,1:09.9,1,26.3,7,462(-2),[西] 武幸四郎
5,8,10,セプタリアン,牡3,56,北村友一,1:09.9,ハナ,4.0,2,496(+6),[西] 池添学
6,2,2,マイネルアプラウス,牡3,56,国分優作,1:09.9,クビ,32.0,8,502(-4),[東] 青木孝文
7,6,6,ショウナンアリアナ,牝3,54,浜中俊,1:10.1,1.1/4,20.4,6,420(+8),[西] 高野友和
8,7,8,タガノコルソ,牡3,56,三浦皇成,1:10.2,クビ,9.3,5,482(+6),[西] 川村禎彦
9,8,11,アシャカド,牡3,56,藤懸貴志,1:10.3,3/4,32.6,9,498(+2),[西] 斉藤崇史
10,1,1,テンモントム,牡3,56,中谷雄太,1:11.1,5,324.7,11,448(-6),[東] 加藤和宏
11,5,5,ハクサンフラワー,牝3,54,国分恭介,1:11.5,2.1/2,216.3,10,404(-4),[西] 西園正都
