着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,ヤマニンアンプリメ,牝5,55,岩田康誠,1:11.2,,2.2,1,496(0),[西] 中村均
2,8,12,スズカコーズライン,牡5,57,酒井学,1:11.3,3/4,4.3,3,514(+14),[西] 木原一良
3,1,1,ゼンノサーベイヤー,牡6,57,坂井瑠星,1:11.4,クビ,3.5,2,520(+2),[西] 中内田充
4,3,3,サーティグランド,セ7,57,水口優也,1:11.5,1/2,35.5,8,504(-2),[西] 田所秀孝
5,5,5,ガンジー,牡8,57,小牧太,1:11.6,1/2,25.7,6,518(+6),[西] 宮本博
6,7,10,メイショウツレヅレ,牝10,55,北村友一,1:11.8,1.1/4,33.2,7,458(-4),[西] 笹田和秀
7,8,11,タガノアム,牝4,54,岡田祥嗣,1:11.8,ハナ,14.2,5,478(+4),[西] 浅見秀一
8,2,2,ペイシャルアス,牝4,54,国分恭介,1:11.9,3/4,65.8,9,490(+6),[西] 坂口正則
9,4,4,ブラックジョー,セ6,57,池添謙一,1:12.0,3/4,85.5,10,476(0),[西] 安達昭夫
10,6,7,メイショウオルソ,牡6,57,太宰啓介,1:12.4,2.1/2,157.5,11,528(+14),[西] 松永昌博
11,6,8,クリノリーソクツモ,牝7,55,松若風馬,1:13.1,4,192.0,12,440(0),[西] 作田誠二
12,5,6,ジープルメリア,牝6,55,松山弘平,1:13.9,5,11.5,4,468(+2),[西] 南井克巳
