着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,アウィルアウェイ,牝3,52,北村友一,1:09.2,,10.7,4,470(+10),[西] 高野友和
2,4,7,エイシンデネブ,牝4,52,松若風馬,1:09.2,クビ,7.2,2,432(-4),[西] 坂口智康
3,8,16,カラクレナイ,牝5,55,大野拓弥,1:09.4,1,13.6,5,500(-6),[西] 松下武士
4,7,15,パラダイスガーデン,牝7,50,酒井学,1:09.4,クビ,69.0,14,490(-12),[東] 粕谷昌央
5,5,10,ジョイフル,牡5,54,川又賢治,1:09.6,1,25.2,10,506(+8),[西] 吉村圭司
6,5,9,エントリーチケット,牝5,54,国分恭介,1:09.7,クビ,73.7,15,464(+8),[西] 宮徹
7,7,13,ハウメア,牝5,53,丸山元気,1:09.7,アタマ,9.4,3,480(-6),[東] 藤沢和雄
8,2,3,フミノムーン,牡7,54,国分優作,1:09.7,ハナ,110.9,16,450(+2),[西] 西浦勝一
9,2,4,メイソンジュニア,牡5,54,松山弘平,1:09.7,クビ,13.9,6,498(+10),[西] 渡辺薫彦
10,1,2,タマモブリリアン,牝6,52,古川吉洋,1:09.9,1.1/2,271.8,18,480(-4),[西] 南井克巳
11,3,6,ミラアイトーン,牡5,57,浜中俊,1:10.0,1/2,2.2,1,540(0),[西] 池江泰寿
12,8,18,シャドウノエル,牝4,52,武豊,1:10.1,クビ,23.3,9,462(-4),[西] 角居勝彦
13,6,12,ビップライブリー,牡6,56,シュタル,1:10.2,3/4,18.8,8,474(+6),[西] 清水久詞
14,6,11,ミキノドラマー,牡6,53,岩田望来,1:10.3,1/2,190.8,17,494(-2),[東] 南田美知
15,8,17,ウインストラグル,牡5,53,川須栄彦,1:10.4,クビ,50.1,13,480(-4),[西] 加用正
16,7,14,メイショウカズヒメ,牝5,52,西村淳也,1:10.5,1/2,26.2,11,508(+4),[西] 南井克巳
17,3,5,フロンティア,牡4,55,藤岡佑介,1:10.6,3/4,16.5,7,470(-4),[西] 中内田充
18,4,8,クインズサリナ,牝5,51,藤岡康太,1:11.3,4,36.1,12,472(+12),[西] 西村真幸
