着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,シゲルヒノクニ,牡7,60,植野貴也,4:32.2,,50.3,8,490(-6),[東] 粕谷昌央
2,1,1,ピエナクルーズ,牡6,60,西谷誠,4:32.3,3/4,11.0,4,462(+2),[西] 飯田祐史
3,2,2,メイショウタンヅツ,牡5,60,佐久間寛,4:32.5,1.1/4,11.8,5,464(-4),[西] 藤沢則雄
4,4,4,タマモプラネット,牡9,60,小坂忠士,4:33.8,8,1.4,1,506(+2),[西] 南井克巳
5,3,3,アズマタックン,牡6,60,熊沢重文,4:33.9,クビ,6.4,2,518(0),[西] 加用正
6,6,6,サムライフォンテン,牡6,60,上野翔,4:36.0,大,201.0,10,482(-2),[東] 石毛善彦
7,5,5,ウインレーベン,牡8,60,黒岩悠,4:38.9,大,52.4,9,474(-4),[西] 長谷川浩
8,8,10,キークラッカー,牡6,60,石神深一,4:40.4,9,9.4,3,520(-28),[東] 土田稔
中,7,8,メイショウゴウキ,セ5,60,平沢健治,,,14.3,6,488(-2),[西] 上村洋行
中,8,9,パッシングブリーズ,牡8,60,難波剛健,,,35.4,7,490(-4),[西] 浅見秀一
