着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,グローリーヴェイズ,牡4,55,Ｍ．デム,2:26.2,,2.7,1,454(+6),[東] 尾関知人
2,5,10,ルックトゥワイス,牡6,55,岩田康誠,2:26.3,1/2,7.8,5,450(+2),[西] 藤原英昭
3,3,5,シュペルミエール,牡6,55,北村宏司,2:26.4,1/2,7.3,3,504(-2),[東] 木村哲也
4,6,11,ノーブルマーズ,牡6,56,高倉稜,2:26.4,クビ,42.5,9,494(+2),[西] 宮本博
5,2,3,エーティーサンダー,牡6,51,酒井学,2:26.5,クビ,131.1,12,528(+2),[西] 湯窪幸雄
6,8,16,ムイトオブリガード,牡5,56,川田将雅,2:26.6,1/2,5.3,2,500(+14),[西] 角田晃一
7,5,9,ケントオー,牡7,55,和田竜二,2:26.6,クビ,267.1,15,470(+6),[西] 西橋豊治
8,7,13,ダッシングブレイズ,牡7,56,福永祐一,2:27.1,3,288.6,16,508(+2),[西] 斉藤崇史
9,6,12,メイショウテッコン,牡4,56,武豊,2:27.1,クビ,8.0,6,508(+10),[西] 高橋義忠
10,3,6,サラス,牝4,49,松若風馬,2:28.1,6,43.5,10,530(+2),[西] 西村真幸
11,4,8,ウインテンダネス,牡6,56,内田博幸,2:28.5,2,17.6,7,512(+6),[西] 杉山晴紀
12,1,1,マサハヤドリーム,牡7,55,北村友一,2:28.9,2.1/2,224.0,14,476(+2),[西] 今野貞一
13,8,15,ロードヴァンドール,牡6,56,横山典弘,2:29.2,1.3/4,47.9,11,500(-6),[西] 昆貢
14,7,14,アイトーン,牡4,54,国分恭介,2:29.3,1/2,217.4,13,480(0),[西] 五十嵐忠
15,2,4,アフリカンゴールド,牡4,52,ミナリク,2:29.3,クビ,7.5,4,464(+4),[西] 西園正都
16,4,7,ガンコ,牡6,57,藤岡佑介,2:30.2,5,31.1,8,510(+4),[西] 松元茂樹
