着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,12,スカーレットカラー,牝4,55,岩田康誠,1:45.3,,25.0,7,464(+4),[西] 高橋亮
2,8,11,クィーンズベスト,牝6,55,松山弘平,1:45.6,1.3/4,6.7,4,502(-8),[西] 大久保龍
3,6,8,サラス,牝4,55,松若風馬,1:45.6,クビ,39.5,11,524(-10),[西] 西村真幸
4,5,6,ゴージャスランチ,牝4,55,福永祐一,1:45.6,アタマ,4.7,3,500(0),[東] 鹿戸雄一
5,1,1,ブラックスビーチ,牝5,55,アヴドゥ,1:45.7,1/2,8.8,5,468(0),[西] 角居勝彦
6,2,2,テーオービクトリー,牝5,55,藤岡佑介,1:46.0,1.3/4,14.7,6,470(-2),[西] 岡田稲男
7,7,10,レイズアベール,牝5,55,秋山真一,1:46.0,クビ,29.1,8,460(+4),[西] 吉村圭司
8,3,3,チカノワール,牝5,55,武豊,1:46.2,1.1/4,38.0,10,470(+4),[西] 笹田和秀
9,5,5,フィニフティ,牝4,55,Ｍ．デム,1:46.2,クビ,4.0,2,434(-8),[西] 藤原英昭
10,7,9,アロハリリー,牝4,55,北村友一,1:46.5,2,3.3,1,454(0),[西] 高野友和
11,6,7,アルメリアブルーム,牝5,55,浜中俊,1:46.7,1.1/4,29.1,9,422(-10),[西] 高橋康之
12,4,4,クリノハッチャン,牝8,55,柴田大知,1:47.1,2,250.6,12,468(+4),[東] 高市圭二
