着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,バイマイサイド,牡4,57,浜中俊,2:14.9,,3.4,1,488(+4),[西] 池江泰寿
2,1,1,バラックパリンカ,牡3,54,松山弘平,2:15.4,3,3.4,3,438(+6),[西] 平田修
3,8,10,アロマドゥルセ,牝5,55,北村友一,2:15.5,クビ,3.4,2,442(0),[西] 音無秀孝
4,7,8,ダイナミックアロー,牡6,57,菱田裕二,2:15.6,3/4,39.3,7,496(+6),[西] 作田誠二
5,7,7,ミッキーバード,牡4,57,藤岡佑介,2:15.6,ハナ,8.2,4,524(+2),[東] 尾関知人
6,4,4,スピンドクター,セ4,57,国分恭介,2:16.3,4,40.4,8,480(+16),[西] 野中賢二
7,6,6,タイセイモナーク,牡3,54,西村淳也,2:16.3,クビ,12.4,6,478(+6),[西] 西村真幸
8,2,2,フィールインラヴ,牡4,57,柴山雄一,2:17.0,4,109.5,10,454(+6),[西] 浅見秀一
9,3,3,ホットファイヤー,牡6,57,川又賢治,2:17.1,1/2,104.6,9,482(+8),[西] 坂口智康
10,8,9,ルタンブル,牝3,52,藤岡康太,2:18.3,7,8.9,5,450(+4),[西] 寺島良
