着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ダノンプレミアム,牡4,57,川田将雅,1:32.6,,1.3,1,500(-2),[西] 中内田充
2,7,8,グァンチャーレ,牡7,56,池添謙一,1:32.8,1.1/4,23.8,5,472(-8),[西] 北出成人
3,2,2,パクスアメリカーナ,牡4,56,藤岡佑介,1:32.8,アタマ,12.4,4,462(-8),[西] 中内田充
4,3,3,インディチャンプ,牡4,56,福永祐一,1:32.8,クビ,4.7,2,470(+10),[西] 音無秀孝
5,1,1,ストーミーシー,牡6,56,北村友一,1:33.0,1.1/4,124.9,8,528(0),[東] 斎藤誠
6,8,9,ケイアイノーテック,牡4,58,シュタル,1:33.2,1.1/4,38.6,6,470(+2),[西] 平田修
7,4,4,モズアスコット,牡5,58,ルメール,1:33.6,2.1/2,9.9,3,496(+15),[西] 矢作芳人
8,8,10,メイショウオワラ,牝5,54,武豊,1:34.1,3,95.3,7,458(+4),[西] 岡田稲男
9,5,5,コウエイタケル,牡8,56,小牧太,1:34.2,3/4,340.8,9,502(0),[西] 山内研二
10,7,7,トーアライジン,牡6,56,松山弘平,1:34.8,4,379.8,10,510(-2),[西] 村山明
