着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,ラウダシオン,牡2,55,ルメール,1:24.1,,2.6,1,490(+2),[西] 斉藤崇史
2,2,2,ロータスランド,牝2,54,福永祐一,1:24.3,1.1/2,2.8,2,462(-2),[西] 角居勝彦
3,5,5,ワンスカイ,牡2,55,斎藤新,1:24.7,2.1/2,6.2,3,480(0),[東] 斎藤誠
4,6,6,グランフェスタ,牡2,55,菱田裕二,1:24.9,1.1/4,36.6,9,432(+2),[西] 武幸四郎
5,7,8,フルフラット,牡2,55,北村友一,1:25.5,3.1/2,11.5,4,506(-4),[西] 森秀行
6,6,7,テイエムヤマカゼ,セ2,55,田中健,1:25.5,ハナ,184.7,11,416(0),[西] 山内研二
7,7,9,マイネルヘルト,牡2,55,国分優作,1:25.8,1.3/4,15.9,5,408(0),[西] 西園正都
8,8,11,エイシンタンチョウ,牡2,55,藤岡康太,1:25.9,1/2,58.8,10,478(+6),[西] 田所秀孝
9,3,3,ルガーサント,牝2,54,和田竜二,1:25.9,クビ,28.0,7,420(-4),[西] 西村真幸
10,4,4,クリノアンカーマン,牡2,55,幸英明,1:26.7,5,23.2,6,462(+4),[西] 高橋義忠
11,1,1,エイリアス,牡2,55,柴山雄一,1:29.8,大,36.0,8,470(+4),[西] 浅見秀一
