着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,デザートストーム,牡5,57,藤岡康太,1:10.7,,1.7,1,452(0),[西] 西浦勝一
2,4,5,テーオージーニアス,牡4,57,坂井瑠星,1:10.8,1/2,30.2,9,506(+18),[西] 梅田智之
3,6,8,リュウノユキナ,牡4,57,横山典弘,1:11.2,2.1/2,8.5,3,494(-2),[東] 小野次郎
4,7,10,シャワーブーケ,牝5,55,松若風馬,1:11.2,ハナ,43.1,11,486(+2),[西] 今野貞一
5,4,4,メイショウコゴミ,牝4,55,浜中俊,1:11.3,1/2,13.9,5,456(+2),[西] 飯田祐史
6,1,1,タガノアム,牝4,55,岡田祥嗣,1:11.3,クビ,21.1,7,482(+2),[西] 浅見秀一
7,3,3,バーニングペスカ,牡4,57,藤岡佑介,1:11.5,1.1/4,6.6,2,480(0),[西] 松永昌博
8,8,13,アーバンイェーガー,牡5,57,大野拓弥,1:11.5,クビ,37.1,10,506(+4),[東] 高橋文雅
9,5,6,ノーフィアー,牡5,57,Ｍ．デム,1:11.5,ハナ,16.1,6,496(+2),[東] 佐藤吉勝
10,8,12,ブラックランナー,牡5,57,三浦皇成,1:11.9,2.1/2,158.6,13,468(+2),[西] 鈴木孝志
11,2,2,ベルクリア,牝6,55,北村友一,1:11.9,クビ,25.1,8,472(0),[西] 吉田直弘
12,5,7,セパヌイール,牝4,55,川又賢治,1:12.6,4,136.6,12,456(-4),[西] 吉村圭司
13,6,9,ヤマニンレジスタ,牡4,57,松山弘平,1:12.7,1/2,12.2,4,498(-6),[西] 奥村豊
