着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,ディープダイバー,牡3,56,藤岡康太,1:20.7,,5.5,2,448(0),[西] 大久保龍
2,1,1,ジュランビル,牝3,54,和田竜二,1:20.7,クビ,2.6,1,460(0),[西] 寺島良
3,3,6,レノーア,牝3,54,石川裕紀,1:21.3,3.1/2,28.8,9,404(+2),[東] 相沢郁
4,1,2,ホープフルサイン,牡3,56,酒井学,1:21.4,1/2,12.9,6,500(+8),[東] 本間忍
5,5,10,ジャスティン,牡3,56,坂井瑠星,1:21.5,1/2,18.0,7,480(-6),[西] 矢作芳人
6,7,13,アズマヘリテージ,牝3,54,岡田祥嗣,1:21.5,クビ,44.3,12,456(-2),[西] 河内洋
7,5,9,ウィンターリリー,牝3,54,国分恭介,1:21.6,クビ,251.4,16,436(+4),[東] 岩戸孝樹
8,7,14,グレイシア,牝3,54,池添謙一,1:21.6,クビ,6.5,3,464(+20),[東] 栗田徹
9,6,12,ルマーカーブル,牡3,56,川須栄彦,1:21.7,3/4,126.1,15,520(0),[東] 南田美知
10,8,15,ブリングイットオン,牝3,54,藤井勘一,1:21.7,クビ,48.4,13,436(+12),[西] 宮徹
11,2,4,ファイトフォーラヴ,牡3,56,幸英明,1:21.9,1.1/4,20.0,8,466(+6),[西] 石橋守
12,2,3,グラナタス,牡3,56,四位洋文,1:21.9,アタマ,12.1,5,468(0),[東] 鹿戸雄一
13,3,5,アスターペガサス,牡3,57,小崎綾也,1:21.9,アタマ,9.5,4,498(-12),[西] 中竹和也
14,4,8,シングルアップ,牡3,57,松山弘平,1:21.9,アタマ,30.9,11,524(-12),[西] 寺島良
15,8,16,イッツクール,牡3,57,古川吉洋,1:22.2,1.3/4,29.1,10,472(+2),[西] 武英智
16,6,11,スタークォーツ,牝3,54,荻野極,1:22.3,1/2,116.9,14,472(-2),[西] 寺島良
