着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,ケイアイサクソニー,牡3,56,藤懸貴志,1:21.5,,6.6,4,488(-4),[西] 山内研二
2,7,9,レッドベレーザ,牝3,54,北村友一,1:21.6,1/2,6.0,3,410(-12),[西] 石坂正
3,6,8,グッドレイズ,牡3,56,幸英明,1:21.6,クビ,4.3,2,486(+4),[西] 川村禎彦
4,8,11,ナリス,牝3,54,藤岡康太,1:21.6,ハナ,4.2,1,468(+2),[西] 今野貞一
5,5,5,メリーメーキング,牡3,56,藤井勘一,1:21.7,クビ,9.3,6,460(+2),[西] 清水久詞
6,4,4,ウォーターエデン,牝3,54,和田竜二,1:21.7,クビ,25.3,9,472(0),[西] 岡田稲男
7,3,3,コパノマーティン,牡3,56,国分恭介,1:21.9,1,24.0,8,490(+4),[西] 村山明
8,6,7,メイショウオニテ,牡3,56,秋山真一,1:21.9,ハナ,12.1,7,450(+2),[西] 石橋守
9,2,2,ウォーターブレイク,牝3,54,岡田祥嗣,1:22.2,1.3/4,7.8,5,460(+4),[西] 河内洋
10,8,12,マイネルエイブ,牡3,56,アヴドゥ,1:22.4,1.1/2,34.2,11,494(+8),[西] 西園正都
11,1,1,タイガーアチーヴ,牡3,56,松山弘平,1:22.6,1.1/4,28.9,10,456(+4),[西] 大橋勇樹
12,7,10,ハクユウフライヤー,牡3,56,川須栄彦,1:22.8,1.1/4,257.5,12,438(-8),[西] 村山明
