着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,シナモンスティック,牝3,52,柴田大知,1:09.6,,2.5,1,448(-2),[東] 宗像義忠
2,1,1,トーセンサンダー,牡3,54,木幡巧也,1:09.7,3/4,8.9,5,468(+2),[東] 杉浦宏昭
3,2,2,エテルナメンテ,牝3,52,戸崎圭太,1:09.7,アタマ,6.4,4,458(-10),[東] 小島茂之
4,7,8,サイヤダンサー,牡5,57,三浦皇成,1:10.0,1.1/2,3.4,2,464(-2),[東] 深山雅史
5,6,6,アビエルト,牡5,57,菅原明良,1:10.3,2,5.4,3,484(-6),[西] 杉山佳明
6,5,5,ドクターデューン,牝7,55,菊沢一樹,1:10.4,1/2,80.7,8,476(-12),[東] 菊沢隆徳
7,4,4,ラングロワ,牝4,55,原優介,1:10.5,1/2,118.4,9,440(0),[東] 青木孝文
8,8,9,グアドループ,牡4,57,津村明秀,1:10.6,1/2,27.1,7,540(-4),[東] 田村康仁
9,7,7,ピースユニヴァース,牡7,57,木幡育也,1:10.7,1/2,146.3,10,498(-12),[東] 尾形和幸
10,3,3,タイクーンバゴ,牡5,57,内田博幸,1:10.7,アタマ,19.3,6,498(+2),[西] 浜田多実
