着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,ユニコーンライオン,牡6,57,国分優作,2:00.2,,24.3,10,530(-2),[西] 矢作芳人
2,4,7,サトノセシル,牝6,53,古川吉洋,2:00.5,1.3/4,5.9,3,462(0),[東] 堀宣行
3,1,1,アラタ,牡5,56,大野拓弥,2:00.6,3/4,4.1,1,460(-4),[東] 和田勇介
4,6,12,オニャンコポン,牡3,54,菅原明良,2:00.8,1,4.7,2,464(0),[東] 小島茂之
5,3,6,フォワードアゲン,セ5,53,江田照男,2:00.9,クビ,20.8,8,430(+4),[東] 中野栄治
6,5,9,フィオリキアリ,牝5,52,斎藤新,2:00.9,ハナ,12.9,7,448(-10),[西] 清水久詞
7,7,14,ゴールドスミス,セ8,56,石橋脩,2:01.0,1/2,7.9,4,528(-2),[東] 高柳瑞樹
8,7,13,サトノエルドール,牡6,55,武藤雅,2:01.0,クビ,157.3,15,470(-4),[東] 国枝栄
9,4,8,ベレヌス,牡5,57,西村淳也,2:01.1,1/2,10.1,5,520(+4),[西] 杉山晴紀
10,8,15,シャムロックヒル,牝5,52,横山琉人,2:01.1,ハナ,85.1,14,512(+2),[西] 佐々木晶
11,3,5,コスモカレンドゥラ,牡6,55,丸山元気,2:01.2,1/2,24.9,11,468(+8),[東] 田中博康
12,8,16,ヴァンケドミンゴ,牡6,56,酒井学,2:01.2,ハナ,23.8,9,478(+2),[西] 藤岡健一
13,2,4,カテドラル,牡6,57,団野大成,2:01.5,1.3/4,11.2,6,488(+4),[西] 池添学
14,2,3,パトリック,牡6,55,藤岡佑介,2:01.6,3/4,45.7,13,480(+4),[西] 岡田稲男
15,6,11,エフェクトオン,牡6,53,菱田裕二,2:01.9,1.1/2,40.4,12,452(+6),[東] 久保田貴
16,5,10,ロザムール,牝6,52,菊沢一樹,2:03.4,9,196.1,16,500(-2),[東] 上原博之
