着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ヤマニンガラッシア,牡5,57,戸崎圭太,1:09.2,,4.2,2,446(-4),[東] 辻哲英
2,6,7,ウィリン,牝3,52,Ｍ．デム,1:09.3,1/2,1.7,1,426(0),[東] 林徹
3,3,3,スターライトキス,牝7,55,松岡正海,1:09.4,1/2,73.5,8,508(-8),[東] 新開幸一
4,8,11,ドラゴンゴクウ,牡3,54,藤田菜七,1:09.5,1/2,62.2,6,466(+6),[東] 根本康広
5,1,1,オードゥメール,牝3,52,菅原明良,1:09.5,ハナ,4.6,3,452(0),[東] 斎藤誠
6,8,10,ユナイテッドハーツ,牡4,57,丸田恭介,1:09.6,1/2,16.9,5,434(-4),[東] 新開幸一
7,6,6,ダイシンユノ,牝5,55,嶋田純次,1:09.6,クビ,69.4,7,426(+8),[東] 戸田博文
8,2,2,シャドウファックス,牝4,55,三浦皇成,1:10.0,2.1/2,12.1,4,454(-14),[東] 宮田敬介
9,7,9,エコロマリン,牝4,55,菊沢一樹,1:10.2,1.1/4,89.5,9,452(-4),[東] 菊沢隆徳
10,7,8,エレガントモダン,牝3,52,宮崎北斗,1:10.8,3.1/2,131.6,11,440(+2),[東] 青木孝文
11,5,5,リキサンムスタング,牡6,57,小林脩斗,1:15.0,大,105.7,10,512(+12),[東] 奥平雅士
