着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ダノンメジャー,牡5,56,小牧太,1:49.0,,3.3,2,492(0),[西] 橋口慎介
2,1,1,クラリティシチー,牡6,56,和田竜二,1:49.2,1.1/2,20.7,7,498(-4),[東] 上原博之
3,7,8,メドウラーク,牡6,56,福永祐一,1:49.4,1.1/4,16.1,6,506(+4),[西] 橋田満
4,6,6,パドルウィール,牡6,57,池添謙一,1:49.7,1.3/4,8.1,5,492(+4),[西] 中尾秀正
5,8,10,アクションスター,牡7,56,松若風馬,1:49.9,1.1/4,49.3,9,470(-2),[西] 音無秀孝
6,5,5,ミッキージョイ,牡5,56,浜中俊,1:50.3,2.1/2,6.3,3,500(+2),[東] 萩原清
7,3,3,ハクサンルドルフ,牡4,56,藤岡康太,1:50.5,1.1/4,3.1,1,462(0),[西] 西園正都
8,6,7,ダンツキャンサー,牝6,54,酒井学,1:50.9,2.1/2,74.9,11,490(+8),[西] 谷潔
9,7,9,シェルビー,牡8,57,武豊,1:51.3,2.1/2,66.4,10,526(+4),[西] 笹田和秀
10,4,4,ベルーフ,牡5,57,松山弘平,1:51.3,クビ,6.5,4,490(+2),[西] 池江泰寿
11,8,11,ラングレー,牡6,57,藤岡佑介,1:51.3,ハナ,22.4,8,500(-2),[西] 矢作芳人
