着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,ドライヴナイト,牡4,55,Ｃ．デム,1:23.8,,6.2,3,526(+2),[西] 奥村豊
2,4,8,ファッショニスタ,牝3,52,川田将雅,1:24.0,1.1/4,2.3,1,486(-2),[西] 安田隆行
3,2,4,カネトシビバーチェ,牝6,54,小牧太,1:24.0,ハナ,7.3,4,462(-4),[西] 大橋勇樹
4,1,1,ガンジー,牡6,55,田辺裕信,1:24.3,2,19.9,6,504(+2),[西] 宮本博
5,3,5,スマートレイチェル,牝3,52,酒井学,1:24.5,1.1/4,8.2,5,484(+2),[西] 西園正都
6,8,16,ウエスタンラムール,牡5,53,高倉稜,1:24.9,2.1/2,209.1,16,458(+8),[西] 崎山博樹
7,3,6,タマモイレブン,牡5,53,古川吉洋,1:25.0,クビ,179.1,15,518(-8),[西] 中竹和也
8,6,11,メイショウアイアン,牡7,54,和田竜二,1:25.0,クビ,27.0,7,498(+2),[西] 高橋義忠
9,8,15,プレスティージオ,牡4,57,幸英明,1:25.1,クビ,4.8,2,484(+10),[西] 大根田裕
10,2,3,カバーストーリー,牡6,55,松若風馬,1:25.1,クビ,56.8,9,482(+8),[西] 清水久詞
11,5,10,ナムラケイト,牝5,53,浜中俊,1:25.3,1.1/2,66.1,11,502(+2),[西] 五十嵐忠
12,1,2,スリーアロー,牝6,52,藤岡康太,1:25.5,1,69.2,12,494(+4),[西] 南井克巳
13,5,9,ヨシオ,牡4,54,荻野極,1:25.6,1/2,38.2,8,478(+6),[西] 森秀行
14,4,7,ワンダーヴィーヴァ,牡7,54,四位洋文,1:25.7,3/4,155.7,14,560(0),[西] 笹田和秀
15,7,13,ノボリクリーン,牡5,54,水口優也,1:25.8,クビ,96.6,13,482(+6),[西] 石橋守
16,7,14,カネコメオスター,牡6,53,国分優作,1:25.9,1/2,61.1,10,502(+4),[西] 服部利之
