着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,キングハート,牡4,57,中谷雄太,1:22.8,,12.1,6,484(+2),[東] 星野忍
2,5,6,テラノヴァ,牝4,55,川田将雅,1:22.8,クビ,3.3,1,492(-2),[西] 須貝尚介
3,6,9,ロイヤルストリート,牝5,55,小崎綾也,1:22.9,クビ,14.7,8,458(+4),[西] 藤原英昭
4,7,11,トーセンデューク,牡6,57,四位洋文,1:22.9,アタマ,8.4,4,458(+4),[西] 藤原英昭
5,8,13,スマートカルロス,牡5,57,田中健,1:23.0,3/4,22.7,9,478(0),[西] 浅見秀一
6,2,2,ニシノラッシュ,牡5,57,川須栄彦,1:23.0,ハナ,7.2,3,502(+12),[西] 宮本博
7,6,8,テルメディカラカラ,牝5,55,武幸四郎,1:23.2,1,10.0,5,458(+2),[西] 石橋守
8,4,5,レッドアヴァンセ,牝4,55,佐藤友則,1:23.2,ハナ,3.5,2,458(+8),[西] 音無秀孝
9,3,3,マカハ,牡8,57,池添謙一,1:23.2,クビ,14.2,7,476(+4),[西] 小崎憲
10,7,10,ダノンルージュ,牝7,55,川島信二,1:23.3,クビ,111.6,12,498(+16),[西] 寺島良
11,4,4,コウエイタケル,牡6,57,義英真,1:23.3,ハナ,58.7,11,492(-2),[西] 山内研二
12,1,1,ビナイーグル,牡4,57,酒井学,1:23.4,1/2,53.7,10,500(-12),[西] 服部利之
13,8,12,テイエムゲッタドン,セ6,57,鮫島良太,1:24.3,5,170.4,13,510(+4),[西] 山内研二
