着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ミスパンテール,牝3,51,酒井学,1:35.0,,7.9,4,504(-4),[西] 昆貢
2,5,5,レーヌドブリエ,牝5,53,四位洋文,1:35.0,ハナ,7.3,3,442(0),[西] 矢作芳人
3,1,1,マコトサダイジン,セ6,54,松山弘平,1:35.1,3/4,25.3,9,452(+8),[西] 松田国英
4,6,7,サロニカ,牝3,52,浜中俊,1:35.2,1/2,5.1,2,434(-10),[西] 角居勝彦
5,8,10,レッドアヴァンセ,牝4,55,川田将雅,1:35.3,3/4,1.8,1,460(+14),[西] 音無秀孝
6,2,2,テルメディカラカラ,牝5,54,松若風馬,1:35.4,クビ,20.3,7,476(+10),[西] 石橋守
7,6,6,ティーエスネオ,牡6,56,和田竜二,1:35.5,3/4,17.4,5,536(+2),[西] 岩元市三
8,3,3,サンマルホーム,牡7,53,鮫島良太,1:35.6,1/2,214.0,11,438(+2),[西] 山内研二
9,8,11,シーズララバイ,牝3,51,柴田善臣,1:35.6,ハナ,19.4,6,430(-2),[東] 竹内正洋
10,7,9,メイクアップ,牡6,54,幸英明,1:35.6,クビ,62.5,10,470(+2),[西] 谷潔
11,7,8,デンコウリキ,牡7,54,池添謙一,1:35.8,1.1/4,21.4,8,520(+2),[西] 池添学
