着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,クリノダイコクテン,牡6,59,植野貴也,3:34.4,,19.6,7,486(+14),[西] 谷潔
2,7,8,タマモワカサマ,牡5,59,平沢健治,3:34.4,クビ,4.7,2,498(+12),[西] 五十嵐忠
3,2,2,ウォンテッド,牡7,60,北沢伸也,3:35.0,3.1/2,6.4,3,498(+12),[西] 松田国英
4,6,6,メイショウヒデタダ,牡8,60,熊沢重文,3:35.5,3,2.0,1,492(+6),[西] 南井克巳
5,1,1,ドリームハヤテ,牡7,60,小坂忠士,3:35.6,クビ,8.8,4,518(+6),[西] 南井克巳
6,7,9,リヴゴーシュ,セ5,60,林満明,3:37.0,9,10.4,5,522(-2),[西] 中竹和也
7,4,4,ワンダフルワールド,牡6,60,難波剛健,3:37.3,2,18.9,6,504(-8),[西] 高橋義忠
8,5,5,ワールドカップ,牡5,59,佐久間寛,3:37.8,3,129.4,10,488(-6),[西] 柴田光陽
9,3,3,クラウンデピュティ,牡6,59,山本康志,3:40.3,大,142.1,11,494(-10),[東] 金成貴史
10,8,10,プロスパー,牡6,59,中村将之,3:41.0,4,32.8,9,516(+16),[西] 宮本博
11,8,11,ナンヨーケンゴー,セ7,59,五十嵐雄,3:41.5,3,21.7,8,492(+4),[東] 田中剛
