着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ヒロブレイブ,牡4,57,四位洋文,1:58.9,,4.1,3,480(+2),[西] 川村禎彦
2,4,4,マイネルオフィール,牡5,57,シュタル,1:58.9,クビ,5.7,4,490(+6),[西] 飯田雄三
3,7,8,カフェリュウジン,牡7,57,森裕太朗,1:59.0,3/4,37.6,10,534(+4),[東] 和田雄二
4,2,2,レッドサバス,牡5,57,Ｃ．デム,1:59.1,1/2,3.6,2,478(-4),[西] 松田国英
5,3,3,イーストオブザサン,牡4,57,Ｍ．デム,1:59.1,ハナ,3.4,1,476(0),[西] 浅見秀一
6,6,6,コンセギール,牡5,57,和田竜二,1:59.4,1.1/2,23.7,8,516(+4),[西] 浜田多実
7,8,9,フロリダパンサー,牡6,57,太宰啓介,1:59.6,1.1/4,21.5,7,486(-2),[西] 宮本博
8,7,7,ウインユニファイド,牡5,57,松山弘平,1:59.8,1.1/4,12.5,5,522(+6),[西] 飯田雄三
9,8,10,アドマイヤランディ,牡6,57,岩田康誠,1:59.9,1/2,35.1,9,526(+2),[西] 須貝尚介
10,5,5,セセリ,牡6,57,ボウマン,2:01.3,9,21.4,6,510(-4),[西] 森秀行
