着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,プレミアムタイム,牡5,57,丸山元気,2:02.4,,10.9,5,498(0),[東] 国枝栄
2,2,3,タガノエンブレム,牡4,57,福永祐一,2:02.4,ハナ,4.9,2,470(+4),[西] 松田博資
3,4,7,テイエムダイパワー,牡4,57,古川吉洋,2:02.5,3/4,3.3,1,486(+4),[西] 木原一良
4,5,9,クリノサンタクルス,牡4,57,柴山雄一,2:02.6,クビ,20.5,8,474(0),[東] 高市圭二
5,5,10,メイショウテッサイ,牡6,57,松岡正海,2:02.6,クビ,79.9,13,500(+2),[西] 西橋豊治
6,3,6,レッドシャンクス,牡5,57,北村宏司,2:02.7,クビ,5.6,3,502(0),[東] 藤沢和雄
7,7,14,アーカイブ,牡5,57,ローウィ,2:02.8,3/4,18.5,7,486(+4),[東] 堀宣行
8,7,13,カーバ,牡5,57,藤田伸二,2:02.9,3/4,12.3,6,502(0),[西] 白井寿昭
9,4,8,コスモグレースフル,牡5,57,柴田大知,2:02.9,アタマ,22.2,9,502(0),[東] 高橋裕
10,8,15,ミッキーマーチ,セ5,57,吉田隼人,2:03.0,3/4,49.5,12,508(0),[西] 牧田和弥
11,3,5,ヴァリアシオン,牡5,57,蛯名正義,2:03.1,クビ,30.1,10,508(+10),[西] 西園正都
12,8,16,ルミナスレッド,牝5,55,黛弘人,2:03.2,1/2,44.8,11,490(0),[東] 菊川正達
13,6,11,カンタベリーナイト,牡5,57,菱田裕二,2:03.3,1/2,100.6,15,504(+6),[東] 二本柳俊
14,2,4,アルティスト,牡7,57,池添謙一,2:03.9,3.1/2,151.4,16,482(0),[東] 中野栄治
15,1,2,ハードロッカー,セ5,57,松田大作,2:04.5,3.1/2,82.0,14,446(+10),[東] 藤沢和雄
16,1,1,プロクリス,牝3,52,四位洋文,2:08.6,大,7.1,4,478(+4),[西] 松田国英
