着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,バリス,牡3,54,菱田裕二,2:02.6,,2.6,1,486(+2),[東] 小野次郎
2,5,7,トーセンツリー,牡4,57,柴山雄一,2:02.6,クビ,7.0,3,468(0),[東] 奥平雅士
3,4,5,オメガユニコーン,牡4,57,四位洋文,2:02.7,クビ,4.7,2,470(0),[東] 萩原清
4,8,14,ウェーブゴールド,牡3,54,丸山元気,2:03.1,2.1/2,18.2,9,472(+4),[西] 松田博資
5,3,4,ヤマニンシバルリー,牡6,57,藤岡康太,2:03.2,1/2,44.4,11,488(+2),[西] 河内洋
6,4,6,ステイザコース,セ4,57,勝浦正樹,2:03.4,1.1/4,13.2,5,460(+2),[西] 西浦勝一
7,7,11,マツリダジャパン,セ7,57,大野拓弥,2:03.6,1.1/4,78.9,14,466(-4),[東] 加藤和宏
8,6,9,エリタージュゲラン,牡3,54,秋山真一,2:04.1,3,41.3,10,442(-2),[西] 野中賢二
9,5,8,ナインテイルズ,牡3,54,三浦皇成,2:04.1,ハナ,16.5,8,466(+8),[西] 中村均
10,8,13,マイネルゾンネ,牡3,54,丹内祐次,2:04.4,2,15.7,7,486(0),[東] 高橋祥泰
11,2,2,ムーンドロップ,牡3,54,横山和生,2:04.4,ハナ,50.5,12,446(+8),[東] 田島俊明
12,1,1,ハギノブシドウ,牡4,57,福永祐一,2:04.8,2.1/2,9.9,4,506(+2),[西] 松田国英
13,7,12,マイネルピクトル,牡3,54,黛弘人,2:04.9,クビ,78.0,13,508(+6),[東] 菅原泰夫
14,6,10,マイネルバランシン,牡4,57,松岡正海,2:05.9,6,13.2,6,498(0),[東] 清水英克
