着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,クリスワールド,牡6,57,古川吉洋,0:58.1,,1.6,1,488(-6),[西] 武田博
2,1,1,ヤマノグラス,牝6,55,秋山真一,0:58.5,2.1/2,66.3,12,512(-6),[東] 伊藤大士
3,2,2,デリケートアーチ,牝5,55,三浦皇成,0:58.6,1/2,46.3,11,482(+4),[東] 武藤善則
4,3,3,ヒラボクダッシュ,牡5,57,福永祐一,0:58.6,クビ,8.8,3,456(-4),[西] 加藤敬二
5,5,5,ゴーインググレート,牡4,57,田中博康,0:59.1,3,30.2,9,472(-2),[西] 岩元市三
6,8,12,トーセンプリモ,牝5,55,井上敏樹,0:59.1,ハナ,40.9,10,506(-6),[東] 古賀史生
7,6,7,ベルライン,牝4,55,北村友一,0:59.2,1/2,5.6,2,450(+2),[西] 羽月友彦
8,5,6,シャッセロール,牝4,55,四位洋文,0:59.3,3/4,18.3,5,456(-2),[西] 木原一良
9,7,10,サンマディソン,牝3,52,丸山元気,0:59.5,3/4,26.4,8,452(-6),[東] 萱野浩二
10,8,11,リベルタドーレス,牡4,57,丸田恭介,0:59.5,アタマ,11.8,4,490(-4),[東] 宗像義忠
11,6,8,マスターエクレール,牝5,55,津村明秀,0:59.5,ハナ,19.2,6,510(-6),[東] 牧光二
12,4,4,スーパースター,牝3,52,松岡正海,1:00.9,9,24.7,7,432(-4),[東] 中野栄治
