着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,バシレウスライオン,牡3,56,藤岡康太,1:08.3,,6.2,3,458(0),[西] 矢作芳人
2,1,1,ヒルダ,牝3,54,杉原誠人,1:08.5,1.1/4,6.8,4,462(+6),[東] 黒岩陽一
3,5,9,バトルグランドリイ,牝3,54,川須栄彦,1:08.7,1.1/4,11.9,5,458(+6),[東] 伊藤大士
4,2,3,マイネルパッセ,牡3,56,津村明秀,1:08.7,クビ,13.7,6,442(-10),[東] 萱野浩二
5,7,14,キンシロケット,牡3,56,鮫島克駿,1:08.8,1/2,29.9,12,472(-2),[西] 浅見秀一
6,5,10,ナイトオブナイツ,牡3,56,松山弘平,1:09.0,1.1/4,4.7,2,432(-2),[西] 池添兼雄
7,3,6,ミキノドラマー,牡3,56,西田雄一,1:09.0,クビ,80.1,15,480(-4),[東] 南田美知
8,4,7,ミスズスター,牡3,56,菱田裕二,1:09.2,1.1/2,4.4,1,444(-6),[西] 加藤敬二
9,2,4,ハートイズハート,牡3,56,黛弘人,1:09.2,アタマ,32.0,13,450(-12),[東] 中野栄治
10,3,5,カシノエイシ,牡3,56,丸田恭介,1:09.3,クビ,74.2,14,546(+6),[西] 日吉正和
11,6,12,ショウナンマシェリ,牝3,54,幸英明,1:09.3,ハナ,22.1,10,440(+4),[西] 梅田智之
12,6,11,ペイザージュ,牝3,54,吉田隼人,1:09.4,1/2,17.3,8,474(-4),[西] 大久保龍
13,1,2,エクスペクトパレス,牡3,56,下原理,1:09.5,1/2,112.4,16,498(-6),[地] 小牧毅
14,7,15,ウインクレド,牡3,56,バルジュ,1:09.8,1.3/4,17.0,7,464(0),[西] 西園正都
15,8,18,ペルルクロシュ,牝3,54,丸山元気,1:10.0,1.1/2,20.7,9,444(+2),[東] 小笠倫弘
16,4,8,キチロクステージ,牡3,56,二本柳壮,1:10.2,1.1/4,208.7,17,474(+8),[東] 二本柳俊
17,8,17,ゼンノハーデース,牡3,56,松田大作,1:10.4,1.1/2,243.1,18,456(+4),[西] 日吉正和
18,8,16,サニーデイヒーロー,セ3,56,宮崎北斗,1:10.6,3/4,28.8,11,458(-2),[東] 菊川正達
