着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,メイショウスミトモ,牡5,52,和田竜二,1:43.8,,7.9,5,474(0),[西] 南井克巳
2,8,13,モズライジン,牡4,55,中谷雄太,1:44.0,1,5.0,3,480(+8),[西] 矢作芳人
3,4,5,メイショウウタゲ,牡5,54,武幸四郎,1:44.2,1.1/2,4.3,2,512(+4),[西] 安達昭夫
4,1,1,トウシンイーグル,セ8,55,松若風馬,1:44.8,3.1/2,51.0,12,478(-2),[西] 山内研二
5,5,6,ピンポン,牡6,54,岩田康誠,1:44.9,1/2,7.2,4,468(0),[西] 音無秀孝
6,6,9,シンゼンレンジャー,牡7,53,幸英明,1:44.9,アタマ,51.9,13,504(0),[西] 飯田祐史
7,6,8,トミケンユークアイ,セ7,53,秋山真一,1:45.4,3,9.4,6,484(0),[東] 和田正道
8,4,4,ブライトアイディア,牡6,55,藤岡康太,1:45.6,1,4.2,1,512(-12),[西] 宮徹
9,8,12,フォローハート,牝5,52,岩崎翼,1:45.9,1.3/4,17.1,7,486(+2),[西] 河内洋
10,7,11,デウスウルト,セ8,54,酒井学,1:46.7,5,32.9,9,466(+6),[西] 平田修
11,3,3,クリノヒマラヤオー,牡6,53,浜中俊,1:47.3,3.1/2,40.5,10,480(-8),[西] 荒川義之
12,5,7,ヒラボクレジェンド,牡5,51,鮫島克駿,1:47.3,ハナ,23.1,8,520(+4),[西] 大久保龍
中,7,10,キングヒーロー,牡7,53,小牧太,,,50.1,11,506(0),[西] 大橋勇樹
