着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,キョウエイギア,牡3,56,中谷雄太,1:46.5,,2.5,1,472(+4),[西] 矢作芳人
2,8,16,コウエイエンブレム,牡3,56,古川吉洋,1:46.8,2,5.2,3,504(-10),[西] 山内研二
3,8,15,エイシンニトロ,牡3,56,幸英明,1:47.2,2.1/2,4.7,2,506(+6),[西] 松元茂樹
4,2,4,ビレッジゴールド,牡3,56,横山和生,1:47.3,クビ,39.7,10,468(-2),[東] 土田稔
5,1,1,クリスタルキャノン,牝3,54,川須栄彦,1:47.3,クビ,17.8,7,446(-6),[西] 高橋義忠
6,1,2,シゲルキハダマグロ,牡3,56,川島信二,1:47.7,2,84.5,13,438(-2),[西] 田中章博
7,4,8,メイショウゴテツ,牡3,56,藤岡佑介,1:47.9,1.1/2,20.8,8,474(-8),[西] 角田晃一
8,3,6,ダイナミックアロー,牡3,56,バルジュ,1:48.1,1.1/4,11.1,4,494(+12),[西] 目野哲也
9,6,11,アフターダーク,牝3,54,吉田隼人,1:48.1,ハナ,107.4,14,488(-2),[西] 高橋義忠
10,3,5,タガノグロリオーサ,牡3,56,北村友一,1:48.6,3,14.0,5,452(+2),[西] 川村禎彦
11,7,14,メイショウダッサイ,牡3,56,義英真,1:49.0,2.1/2,124.1,15,480(-2),[西] 飯田祐史
12,5,10,ブルーオリエント,牝3,54,津村明秀,1:49.4,2.1/2,34.1,9,454(0),[西] 松田国英
13,4,7,グランセブルス,牡3,56,松若風馬,1:49.5,3/4,17.5,6,466(-10),[西] 森秀行
14,5,9,トゥールエッフェル,牝3,54,岡田祥嗣,1:49.6,1/2,44.8,11,510(+2),[西] 加用正
15,7,13,グレートヒット,牡3,56,丹内祐次,1:50.0,2.1/2,130.9,16,452(+2),[東] 武井亮
16,2,3,クラウンドジャック,牝3,54,松田大作,1:55.1,大,67.3,12,460(-6),[西] 加用正
