着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ナムラシングン,牡3,54,川田将雅,2:00.7,,1.6,1,518(+14),[西] 高野友和
2,4,4,ゼウスバローズ,牡5,57,藤岡康太,2:01.1,2.1/2,25.0,8,462(0),[西] 角居勝彦
3,6,6,スズカビスタ,牡5,57,ホワイト,2:01.1,クビ,50.1,9,470(+6),[西] 谷潔
4,3,3,フロリダパンサー,牡5,57,太宰啓介,2:01.2,1/2,11.0,4,486(-2),[西] 宮本博
5,8,9,クールオープニング,牡5,57,小牧太,2:01.3,1/2,70.8,10,458(0),[西] 橋口慎介
6,5,5,アグネスヒーロー,牡3,54,秋山真一,2:01.3,クビ,15.4,5,540(+8),[西] 長浜博之
7,7,8,エクストレミティー,牡5,57,幸英明,2:01.4,クビ,18.4,6,504(+4),[西] 梅田智之
8,2,2,コウエイワンマン,牡5,57,バルジュ,2:01.6,1.1/4,7.0,3,528(+2),[西] 川村禎彦
9,1,1,メイショウブシン,牡6,57,和田竜二,2:01.8,1.1/4,23.7,7,474(-2),[西] 沖芳夫
10,8,10,ゼンノタヂカラオ,牡3,54,浜中俊,2:02.0,1.1/4,5.5,2,504(+2),[西] 中内田充
