着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,レーヴムーン,牡3,54,松山弘平,1:08.4,,4.8,2,476(+2),[西] 藤岡健一
2,7,13,キングハート,牡3,54,中谷雄太,1:08.5,3/4,18.9,7,478(+10),[東] 星野忍
3,8,18,アレスバローズ,牡4,57,浜中俊,1:08.6,1/2,5.1,3,486(+6),[西] 角田晃一
4,5,9,スマートカルロス,牡4,57,鮫島克駿,1:08.6,クビ,19.5,8,468(-2),[西] 浅見秀一
5,8,17,ニシノラッシュ,牡4,57,バルジュ,1:08.7,クビ,6.2,4,488(+8),[西] 宮本博
6,2,4,キタサンラブコール,牡5,57,太宰啓介,1:08.7,クビ,22.2,9,470(-2),[西] 昆貢
7,6,12,アルティマブラッド,牝4,55,ホワイト,1:08.8,クビ,14.4,6,484(-4),[西] 音無秀孝
8,3,5,ヴィクタープライム,牡4,57,松田大作,1:08.9,3/4,23.7,10,464(+4),[西] 本田優
9,8,16,オーミアリス,牝4,55,国分優作,1:09.0,1/2,66.6,12,472(-4),[西] 藤沢則雄
10,1,1,グレイトチャーター,牡4,57,川田将雅,1:09.0,クビ,8.2,5,470(-6),[西] 鮫島一歩
11,6,11,アドマイヤナイト,牝4,55,藤岡康太,1:09.0,アタマ,4.5,1,426(+4),[西] 梅田智之
12,7,15,ハイマウンテン,牝6,55,国分恭介,1:09.4,2.1/2,75.4,14,460(-4),[西] 目野哲也
13,7,14,ジョディーズロマン,牝6,55,川須栄彦,1:09.4,クビ,231.8,17,470(+8),[西] 飯田雄三
14,4,7,メイショウシャチ,牡3,54,秋山真一,1:09.8,2.1/2,72.3,13,476(+16),[西] 石橋守
15,3,6,ブラッククローバー,牡4,57,田中健,1:09.8,アタマ,79.1,15,486(+2),[西] 川村禎彦
16,2,3,カオール,牝5,55,藤岡佑介,1:09.9,クビ,51.8,11,524(+8),[西] 中内田充
17,4,8,クラウンカイザー,牡7,57,義英真,1:09.9,クビ,190.2,16,490(-4),[西] 大根田裕
18,1,2,ダンツカナリー,牝6,55,高倉稜,1:10.6,4,266.3,18,472(0),[西] 本田優
