着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,ウィズアミッション,牝5,55,ホワイト,1:08.2,,16.8,6,432(-2),[西] 吉村圭司
2,1,1,ジェントルヴァウ,牝4,55,浜中俊,1:08.4,1.1/4,2.8,1,462(-4),[西] 藤原英昭
3,7,15,ケイアイヴァーゲ,牡6,57,川田将雅,1:08.5,1/2,5.6,3,440(-2),[西] 西村真幸
4,6,12,エイシンピカソ,牝3,52,藤岡康太,1:08.5,ハナ,6.5,4,452(0),[西] 野中賢二
5,4,7,キンシロケット,牡3,54,田中健,1:08.5,アタマ,19.9,8,480(0),[西] 浅見秀一
6,5,10,メッサーウイング,牝4,55,鮫島克駿,1:08.5,ハナ,66.2,12,454(-4),[西] 佐々木晶
7,7,14,アグネスユーリヤ,牡4,57,バルジュ,1:08.6,1/2,25.1,9,464(0),[西] 長浜博之
8,2,4,ゲンキチハヤブサ,セ4,57,和田竜二,1:08.6,ハナ,47.2,10,448(-2),[西] 川村禎彦
9,2,3,ブライティアレディ,牝3,52,幸英明,1:08.7,3/4,5.5,2,422(-6),[西] 福島信晴
10,4,8,フルムーンソング,牡3,54,藤岡佑介,1:08.8,クビ,62.4,11,446(+14),[西] 中竹和也
11,3,5,カシノエイシ,牡3,54,国分優作,1:09.0,1.1/4,216.9,15,550(+11),[西] 日吉正和
12,8,17,ハコダテローズ,牝4,55,中谷雄太,1:09.0,ハナ,97.8,14,426(0),[西] 岡田稲男
13,1,2,キングカーティス,牡4,57,武豊,1:09.0,アタマ,17.4,7,458(-4),[西] 小崎憲
14,8,18,ミリオンフレッシュ,牡6,57,北村友一,1:09.0,クビ,73.5,13,490(+4),[西] 本田優
15,5,9,ノミネーション,牡4,57,岩田康誠,1:09.1,クビ,10.0,5,464(-4),[西] 矢作芳人
16,8,16,スズカグランデ,セ5,57,義英真,1:09.1,クビ,406.6,18,420(0),[西] 坪憲章
17,6,11,アグネスリュシアン,牝4,55,岩崎翼,1:09.1,ハナ,328.5,17,468(-4),[西] 長浜博之
18,3,6,ローカルロマン,牝3,52,鮫島克也,1:09.5,2.1/2,269.8,16,424(-7),[地] 東眞市
