0,1,2,3
単勝,6 11,990 120,8 1
複勝,6 11 2,590 130 360,8 1 6
枠連,4 - 6,2640,10
馬連,6 - 11,3620,13
ワイド,6 - 11 2 - 6 2 - 11,"1,300 5,570 810",13 46 6
馬単,6 → 11 11 → 6,"5,950 2,440",33 16
三連複,2 - 6 - 11,19150,60
三連単,6 → 11 → 2 11 → 6 → 2,"93,630 30,470",421 174
