0,1,2,3
単勝,9,300,1
複勝,9 2 4,130 140 170,1 2 4
枠連,2 - 8,580,1
馬連,2 - 9,550,1
ワイド,2 - 9 4 - 9 2 - 4,230 400 420,1 4 5
馬単,9 → 2,890,1
三連複,2 - 4 - 9,1170,2
三連単,9 → 2 → 4,4240,3
