0,1,2,3
単勝,12,2600,9
複勝,12 6 2,"690 270 2,870",9 5 12
枠連,5 - 8,1070,6
馬連,6 - 12,9240,33
ワイド,6 - 12 2 - 12 2 - 6,"2,440 22,640 10,230",30 66 55
馬単,12 → 6,19440,64
三連複,2 - 6 - 12,208140,187
三連単,12 → 6 → 2,1012160,1010
