着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,5,トリコロールブルー,牡3,56,戸崎圭太,2:01.8,,2.4,1,488(+4),[西] 友道康夫
2,2,2,バリングラ,牡3,56,ムーア,2:01.9,1/2,4.4,2,522(-6),[東] 堀宣行
3,8,13,マイネルズイーガー,牡3,56,柴田大知,2:02.0,3/4,11.1,5,498(0),[東] 国枝栄
4,6,8,ナンヨープルートー,牡3,56,田辺裕信,2:02.1,クビ,11.0,4,490(0),[西] 松永幹夫
5,6,9,ヴェルラヴニール,牡3,56,四位洋文,2:02.2,3/4,4.5,3,428(0),[東] 加藤征弘
6,5,7,シーズララバイ,牝3,54,柴田善臣,2:02.2,クビ,24.1,9,426(0),[東] 竹内正洋
7,7,10,ダノンオブザイヤー,牡3,56,川田将雅,2:02.3,クビ,19.4,7,486(-18),[西] 池江泰寿
8,1,1,ニシノアモーレ,牝3,54,北村宏司,2:02.3,クビ,21.7,8,428(0),[東] 上原博之
9,5,6,ハートオブスワロー,牝3,54,吉田豊,2:02.5,1.1/4,47.2,10,420(+2),[東] 粕谷昌央
10,7,11,エリンソード,牡3,56,内田博幸,2:02.7,1.1/4,18.7,6,442(+10),[西] 笹田和秀
11,3,3,ブラックプール,牝3,54,武士沢友,2:03.4,4,270.4,13,476(0),[東] 根本康広
12,8,12,ウインシトリン,牝3,54,石川裕紀,2:03.4,クビ,232.5,12,426(0),[東] 鹿戸雄一
13,4,4,ラブパッション,牝3,54,藤田菜七,2:04.4,6,227.5,11,372(-8),[東] 谷原義明
