着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,レッドゲルニカ,牡4,58,ルメール,1:22.8,,3.0,1,556(+8),[東] 藤沢和雄
2,2,4,プリサイスエース,牡6,55,田辺裕信,1:23.2,2.1/2,11.8,5,508(+6),[東] 奥村武
3,3,5,カネトシビバーチェ,牝6,54,戸崎圭太,1:23.3,1/2,7.3,3,448(-14),[西] 大橋勇樹
4,4,8,エイシンビジョン,牡4,55,ムーア,1:23.3,クビ,3.1,2,474(+4),[西] 藤原英昭
5,8,15,メリートーン,牝4,52,丸山元気,1:23.4,1/2,17.4,7,458(-2),[東] 上原博之
6,3,6,ブラインドサイド,セ8,56,吉田隼人,1:23.5,1/2,11.7,4,504(+6),[東] 加藤征弘
7,2,3,グラスエトワール,牝5,53,木幡巧也,1:23.6,1/2,32.0,9,494(+2),[東] 牧光二
8,4,7,ライドオンウインド,牡5,55,横山典弘,1:24.0,2.1/2,50.3,12,506(+2),[西] 木原一良
9,7,13,ストロングトリトン,セ5,54,木幡初也,1:24.2,1.1/4,38.6,11,484(+4),[東] 鹿戸雄一
10,5,10,タマモイレブン,牡5,53,三浦皇成,1:24.2,ハナ,193.4,14,522(+4),[西] 中竹和也
11,8,16,フレンドスイート,牝6,51,柴田善臣,1:24.2,クビ,127.4,13,472(0),[東] 南田美知
12,1,1,チェリーサマー,牡5,55,野中悠太,1:24.3,3/4,26.9,8,516(0),[東] 小西一男
13,6,11,ショウナンカサロ,牝5,53,吉田豊,1:24.8,3,13.1,6,470(0),[東] 古賀史生
14,1,2,アロンザモナ,牝3,51,丸田恭介,1:24.8,ハナ,36.1,10,470(-2),[西] 西浦勝一
15,5,9,コスタアレグレ,牡7,53,松岡正海,1:25.8,6,248.0,15,490(+4),[西] 吉村圭司
16,6,12,ライブリシュネル,牡7,52,菱田裕二,1:26.2,2.1/2,348.4,16,478(0),[西] 森田直行
