着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,メイショウヒデタダ,牡8,60,熊沢重文,3:30.1,,9.6,5,480(-12),[西] 南井克巳
2,5,7,ユキノスライダー,牡7,60,難波剛健,3:30.2,3/4,17.0,7,450(+4),[西] 高橋義忠
3,4,6,ソロル,牡7,60,西谷誠,3:30.4,1,3.0,1,496(+4),[西] 中竹和也
4,3,3,リスヴェリアート,牡7,60,北沢伸也,3:30.5,1/2,5.5,3,458(-8),[西] 松元茂樹
5,8,14,オースミムーン,牡8,62,高田潤,3:30.6,クビ,4.2,2,476(-10),[西] 松下武士
6,7,12,シンキングダンサー,牡4,59,金子光希,3:30.9,1.3/4,20.2,8,480(+6),[東] 武市康男
7,4,5,ビットアレグロ,牡8,60,五十嵐雄,3:31.3,2.1/2,116.0,13,510(+14),[東] 松永康利
8,6,10,ダンツメガヒット,セ5,60,小坂忠士,3:31.3,ハナ,28.2,9,504(-10),[西] 山内研二
9,6,9,ラステラ,牝6,58,鈴木慶太,3:31.5,1.1/2,12.8,6,490(+2),[東] 尾形和幸
10,1,1,コンコード,牡5,60,石神深一,3:32.1,3.1/2,8.5,4,522(+2),[東] 武井亮
11,5,8,シゲルナガイワシ,牡4,59,植野貴也,3:32.7,3.1/2,39.3,10,470(+6),[東] 松永康利
12,7,11,マイネルマーク,牡9,60,蓑島靖典,3:33.6,5,165.4,14,472(-8),[東] 高橋祥泰
13,2,2,マイネルポルトゥス,牡5,60,上野翔,3:33.6,ハナ,112.6,12,504(0),[東] 伊藤伸一
14,3,4,ナンヨーケンゴー,セ7,60,山本康志,3:34.0,2.1/2,88.8,11,492(0),[東] 田中剛
