着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ブルックデイル,牝5,55,石橋脩,1:47.6,,39.2,10,462(-6),[東] 尾関知人
2,3,3,ナムラムラサキ,牝3,53,津村明秀,1:47.8,1.1/2,7.4,4,420(0),[東] 岩戸孝樹
3,5,5,アンドリエッテ,牝5,55,蛯名正義,1:47.8,ハナ,7.6,5,466(-4),[西] 牧田和弥
4,6,7,ダイワドレッサー,牝4,55,三浦皇成,1:47.8,ハナ,4.8,2,472(+4),[東] 鹿戸雄一
5,8,10,エッジースタイル,牝4,55,荻野極,1:47.8,アタマ,8.4,7,472(+6),[西] 高橋義忠
6,7,8,ペイドメルヴェイユ,牝3,53,北村宏司,1:47.9,1/2,5.1,3,472(+2),[東] 藤沢和雄
7,7,9,ブレイクマイハート,牝4,55,松岡正海,1:48.0,クビ,24.2,9,462(+8),[東] 国枝栄
8,2,2,ニシノアモーレ,牝3,53,大野拓弥,1:48.0,クビ,4.5,1,432(+4),[東] 上原博之
9,8,11,クリッパールート,牝5,55,勝浦正樹,1:48.2,1,141.0,11,470(+12),[東] 萩原清
10,1,1,ベアインマインド,牝4,55,吉田隼人,1:48.2,クビ,7.7,6,436(+4),[東] 加藤征弘
11,4,4,プレミオテーラー,牝5,55,松山弘平,1:48.5,1.3/4,23.4,8,480(+4),[西] 河内洋
