0,1,2,3
単勝,6,1180,5
複勝,6 3 1,440 720 320,5 6 4
枠連,3 - 5,5560,14
馬連,3 - 6,7730,19
ワイド,3 - 6 1 - 6 1 - 3,"2,220 930 1,870",21 11 18
馬単,6 → 3,16480,43
三連複,1 - 3 - 6,16480,46
三連単,6 → 3 → 1,126330,303
