0,1,2,3
単勝,12,190,1
複勝,12 4 8,110 260 300,1 3 6
枠連,3 - 7,360,1
馬連,4 - 12,930,3
ワイド,4 - 12 8 - 12 4 - 8,"400 590 2,180",3 5 25
馬単,12 → 4,1210,2
三連複,4 - 8 - 12,4160,11
三連単,12 → 4 → 8,11740,19
