0,1,2,3
単勝,15,220,1
複勝,15 14 6,"130 400 4,200",1 6 16
枠連,7 - 8,1380,6
馬連,14 - 15,1680,5
ワイド,14 - 15 6 - 15 6 - 14,"740 9,900 49,350",6 78 116
馬単,15 → 14,2500,6
三連複,6 - 14 - 15,203450,300
三連単,15 → 14 → 6,514150,1043
