着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,メイショウヒコボシ,牡5,55,田辺裕信,2:10.2,,3.3,1,528(+2),[西] 安達昭夫
2,4,5,スリータイタン,セ7,52,北村宏司,2:10.5,1.3/4,12.0,5,456(+7),[西] 村山明
3,8,12,ダイワレジェンド,牝5,53,菊沢一樹,2:11.1,3.1/2,15.0,9,500(-2),[東] 国枝栄
4,7,10,セイカフォルテ,牡8,53,柴田大知,2:11.5,2.1/2,7.2,3,450(-4),[東] 相沢郁
5,3,3,ジャッカスバーク,セ5,54,野中悠太,2:11.5,ハナ,13.1,7,534(0),[東] 古賀慎明
6,8,13,トウケイウイン,牡6,54,横山典弘,2:11.6,クビ,13.3,8,454(+2),[西] 飯田祐史
7,6,8,ベルウッドテラス,牡6,54,柴田善臣,2:11.6,アタマ,38.7,13,514(-2),[東] 二ノ宮敬
8,4,4,トウショウギフト,牡7,51,武士沢友,2:11.7,3/4,30.9,10,548(+14),[東] 萱野浩二
9,5,6,ニットウビクトリー,牡7,54,松田大作,2:11.7,クビ,33.8,12,492(+8),[東] 高橋文雅
10,6,9,ルファルシオン,牡5,54,石橋脩,2:11.8,1/2,12.3,6,500(-2),[西] 松田国英
11,5,7,ティーポイズン,牡5,54,柴山雄一,2:11.9,1/2,4.7,2,508(+2),[西] 五十嵐忠
12,2,2,シップウ,セ5,54,田中勝春,2:12.1,1.1/4,32.5,11,500(+14),[東] 伊藤正徳
13,7,11,ワトソンクリック,牡4,54,江田照男,2:12.8,4,9.3,4,516(+2),[東] 小桧山悟
