着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,トレジャーマップ,牡5,54,内田博幸,2:28.3,,24.4,6,444(-2),[東] 石栗龍彦
2,7,7,サブライムカイザー,牡4,57,戸崎圭太,2:28.4,3/4,6.6,4,502(+2),[東] 池上昌弘
3,4,4,ステイブラビッシモ,牡3,53,Ｍ．デム,2:28.4,ハナ,4.2,2,460(+2),[東] 久保田貴
4,7,8,スパーブデイ,牡5,54,田中勝春,2:28.5,クビ,68.4,8,530(-6),[東] 堀井雅広
5,8,10,デルマサリーチャン,牝5,52,吉田隼人,2:28.7,1.1/2,36.4,7,482(-4),[東] 堀井雅広
6,8,9,リノリオ,牡5,54,丸田恭介,2:28.7,ハナ,12.3,5,510(0),[西] 西園正都
7,6,6,ヴェラヴァルスター,牡4,56,ルメール,2:28.8,3/4,2.1,1,506(+16),[東] 木村哲也
8,3,3,マイネルカレッツァ,牡4,55,柴田大知,2:28.9,3/4,4.8,3,516(+10),[東] 中舘英二
9,2,2,カルシャン,牝4,51,吉田豊,2:29.0,クビ,94.0,10,434(-2),[西] 森秀行
10,1,1,エアポートメサ,牡8,53,オールプ,2:29.1,1/2,89.3,9,472(+2),[東] 加藤和宏
