着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,ナックビーナス,牝3,52,横山典弘,1:21.6,,15.2,7,514(-2),[東] 杉浦宏昭
2,5,9,アルバタックス,牡6,56,戸崎圭太,1:21.6,クビ,6.6,4,502(0),[西] 石坂正
3,7,14,アットザシーサイド,牝3,53,石川裕紀,1:21.7,1/2,5.8,2,436(-6),[西] 浅見秀一
4,7,13,タガノブルグ,牡5,55,田辺裕信,1:21.8,1/2,13.8,6,448(-6),[西] 鮫島一歩
5,3,6,ボールライトニング,牡3,54,大野拓弥,1:21.8,アタマ,23.1,9,504(0),[西] 宮本博
6,1,2,ゴールデンナンバー,牝7,53,村田一誠,1:21.9,クビ,36.7,12,508(+2),[東] 萩原清
7,2,4,ウインガニオン,牡4,55,津村明秀,1:21.9,ハナ,21.4,8,494(0),[西] 西園正都
8,8,18,ラヴァーズポイント,牝6,52,酒井学,1:21.9,クビ,41.4,13,516(-8),[西] 高橋康之
9,4,8,ワキノブレイブ,牡6,56,勝浦正樹,1:22.0,クビ,47.1,14,500(+6),[西] 清水久詞
10,8,16,ヴェルステルキング,牡4,55,柴田善臣,1:22.1,3/4,5.9,3,480(-6),[西] 友道康夫
11,7,15,マイネルアウラート,牡5,56,アッゼニ,1:22.2,1/2,11.1,5,472(+10),[東] 高橋裕
12,6,12,メイショウライナー,牡6,54,藤岡康太,1:22.2,クビ,204.9,18,476(-4),[西] 高橋義忠
13,8,17,トウショウドラフタ,牡3,56,内田博幸,1:22.2,アタマ,3.6,1,476(+4),[東] 萱野浩二
14,3,5,ショウナンアチーヴ,牡5,55,野中悠太,1:22.3,クビ,118.3,17,480(0),[東] 国枝栄
15,2,3,コスモドーム,牡5,53,嘉藤貴行,1:22.4,1/2,95.6,16,518(+4),[東] 金成貴史
16,6,11,オデュッセウス,牡3,54,松岡正海,1:22.7,1.3/4,35.7,11,484(-8),[東] 手塚貴久
17,5,10,ジャストドゥイング,牡4,55,江田照男,1:22.9,1.1/2,30.2,10,540(-2),[西] 中竹和也
18,1,1,ゼウス,牡6,54,柴山雄一,1:23.8,5,71.3,15,492(+4),[西] 鈴木孝志
