着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,シュヴァルグラン,牡4,58.0,福永祐一,2:33.4,,3.9,2,474(+6),[西] 友道康夫
2,3,5,アルバート,牡5,57.0,戸崎圭太,2:33.5,1/2,5.4,4,474(+12),[東] 堀宣行
3,7,13,ヴォルシェーブ,牡5,55.0,Ｍ．デム,2:33.5,アタマ,4.8,3,496(+4),[西] 友道康夫
4,1,1,モンドインテロ,牡4,56.5,ルメール,2:33.6,1/2,3.4,1,484(+4),[東] 手塚貴久
5,5,8,フェイムゲーム,セ6,58.0,北村宏司,2:33.8,1.1/4,15.1,5,454(-4),[東] 宗像義忠
6,7,12,レコンダイト,牡6,55.0,蛯名正義,2:33.8,ハナ,30.2,8,454(0),[西] 音無秀孝
7,4,6,クリールカイザー,牡7,57.0,田辺裕信,2:34.0,1.1/2,15.7,6,488(+4),[東] 相沢郁
8,2,3,ワンアンドオンリー,牡5,58.0,柴山雄一,2:34.0,ハナ,16.5,7,508(+8),[西] 橋口慎介
9,8,14,フェスティヴイェル,牡5,54.0,田中勝春,2:34.2,1.1/4,113.2,13,498(+4),[東] 畠山吉宏
10,6,10,プレストウィック,牡5,54.0,石川裕紀,2:34.2,クビ,60.2,11,534(+6),[東] 武藤善則
11,8,15,ムスカテール,牡8,57.0,シュタル,2:34.2,ハナ,42.7,10,482(0),[西] 友道康夫
12,2,2,トレジャーマップ,牡5,51.0,吉田豊,2:34.4,3/4,32.5,9,442(-2),[東] 石栗龍彦
13,3,4,ショウナンバッハ,牡5,54.0,松岡正海,2:34.7,2,81.9,12,444(0),[東] 上原博之
14,5,9,マイネルメダリスト,牡8,54.0,柴田大知,2:34.9,1.1/2,215.5,14,500(0),[東] 田中清隆
15,4,7,コスモロビン,牡8,53.0,嘉藤貴行,2:36.5,10,419.1,15,520(-8),[東] 清水英克
