着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ハギノハイブリッド,牡5,56,横山典弘,1:59.5,,5.3,1,450(-6),[西] 松田国英
2,3,4,マイネルハニー,牡3,54,柴田大知,1:59.7,1.1/4,5.6,2,472(+8),[東] 栗田博憲
3,1,1,クラリティスカイ,牡4,57,田辺裕信,2:00.4,4,7.5,4,508(+12),[東] 斎藤誠
4,4,6,サトノラーゼン,牡4,57,柴田善臣,2:00.6,1.1/4,6.1,3,456(-4),[西] 池江泰寿
5,7,11,アドマイヤフライト,牡7,57,北村宏司,2:00.7,3/4,30.6,11,540(+2),[西] 橋田満
6,2,2,マイネルフロスト,牡5,57,丹内祐次,2:00.7,クビ,11.1,7,484(-2),[東] 高木登
7,8,13,シャイニープリンス,牡6,58,江田照男,2:00.8,クビ,24.0,9,506(+14),[東] 栗田博憲
8,3,3,レコンダイト,牡6,57,石橋脩,2:00.8,アタマ,7.9,6,454(-4),[西] 音無秀孝
9,6,10,ライズトゥフェイム,牡6,56,柴山雄一,2:00.8,アタマ,34.3,12,486(-4),[東] 加藤征弘
10,8,14,ダービーフィズ,牡6,58,田中勝春,2:00.8,ハナ,30.5,10,468(+14),[東] 小島太
11,7,12,ファントムライト,牡7,57,熊沢重文,2:01.0,1.1/4,11.8,8,484(-12),[西] 藤原英昭
12,5,8,ショウナンバッハ,牡5,56,中谷雄太,2:01.0,クビ,7.5,5,444(-2),[東] 上原博之
13,4,5,エーシンマックス,牡6,56,嘉藤貴行,2:01.0,ハナ,85.0,14,506(+2),[西] 西園正都
14,5,7,リヤンドファミユ,牡6,56,松田大作,2:01.0,ハナ,68.9,13,448(-8),[西] 池江泰寿
