着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,プレミオテーラー,牝4,55,川田将雅,1:34.7,,3.6,1,474(0),[西] 河内洋
2,2,2,サトノスティング,牡5,57,田辺裕信,1:35.0,1.3/4,5.2,3,458(-4),[東] 的場均
3,7,8,フジマサエンペラー,牡7,57,横山典弘,1:35.0,ハナ,9.0,6,500(-8),[東] 菊川正達
4,6,6,シングンジョーカー,牡5,57,武士沢友,1:35.1,1/2,10.4,7,472(-2),[東] 高市圭二
5,7,7,セイントバローズ,牡4,57,ベリー,1:35.1,クビ,39.6,8,478(-10),[西] 藤岡健一
6,4,4,ナガラフラワー,牝4,55,藤岡佑介,1:35.2,3/4,6.1,4,474(+6),[西] 高橋亮
7,1,1,サーストンコラルド,牡5,57,福永祐一,1:35.2,ハナ,4.1,2,470(0),[東] 戸田博文
7,3,3,サトノフェラーリ,牡5,57,ルメール,1:35.2,同着,7.9,5,472(0),[東] 藤沢和雄
9,8,10,ニシノオタケビ,牡4,57,内田博幸,1:35.7,3,59.4,9,480(0),[東] 小桧山悟
10,5,5,クリノダイスーシー,牡4,57,柴山雄一,1:36.4,4,206.5,10,506(+8),[西] 作田誠二
