着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,ルールソヴァール,セ4,57,大野拓弥,1:36.5,,6.7,3,492(+2),[東] 高木登
2,4,8,トーセンラムセス,牡4,55,菅原隆一,1:36.5,クビ,5.7,2,510(0),[東] 奥平雅士
3,4,7,オールマンリバー,牡4,57,武豊,1:36.9,2.1/2,2.2,1,500(+6),[西] 五十嵐忠
4,8,15,フィールザプリティ,牝4,52,北村宏司,1:37.1,3/4,10.1,6,468(-2),[東] 岩戸孝樹
5,3,5,アサクサスターズ,牡5,55,吉田隼人,1:37.5,2.1/2,54.3,10,492(-10),[東] 加藤征弘
6,7,14,ラインセイラ,牝3,51,横山和生,1:37.5,ハナ,116.5,12,472(+6),[東] 水野貴広
7,2,4,ネクストムーブ,牡3,55,Ｍ．デム,1:37.6,クビ,7.6,4,506(-10),[西] 清水久詞
8,1,2,リアリスト,牡3,53,内田博幸,1:37.6,クビ,45.2,9,484(+8),[東] 相沢郁
9,8,16,タガノエンブレム,牡6,54,福永祐一,1:37.8,1.1/4,54.9,11,468(+4),[西] 斉藤崇史
10,5,9,エミノマユアク,牝3,51,柴田大知,1:37.9,1/2,44.7,8,472(+4),[東] 尾関知人
11,5,10,セネッティ,牡3,55,戸崎圭太,1:37.9,クビ,8.7,5,498(+8),[西] 音無秀孝
12,7,13,グレイスフルデイズ,セ6,53,荻野琢真,1:37.9,ハナ,211.0,14,496(+10),[西] 西園正都
13,1,1,ハイアーレート,セ5,54,吉田豊,1:38.6,4,33.1,7,494(+14),[東] 尾関知人
14,2,3,フレンドスイート,牝5,52,柴田善臣,1:38.6,ハナ,281.7,15,462(+6),[東] 南田美知
15,6,12,ナンゴクロックオン,牡3,52,柴田未崎,1:38.7,クビ,422.6,16,486(+9),[西] 鮫島一歩
16,3,6,ツクバアスナロ,牝5,51,木幡巧也,1:38.8,1/2,187.2,13,482(+12),[東] 根本康広
