着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,トウショウドラフタ,牡3,56,田辺裕信,1:21.7,,4.6,3.0,470(+10),[東] 萱野浩二
2,5,5,オデュッセウス,牡3,57,戸崎圭太,1:22.2,3,10.0,5.0,480(+7),[東] 手塚貴久
3,4,4,ドーヴァー,牡3,56,蛯名正義,1:22.4,1.1/4,2.6,1.0,484(+2),[東] 伊藤圭三
4,6,6,シゲルノコギリザメ,牡3,56,柴山雄一,1:22.6,1.1/4,6.7,4.0,472(-6),[西] 谷潔
5,8,10,レッドラウダ,牡3,56,石川裕紀,1:22.6,クビ,3.9,2.0,518(-6),[西] 音無秀孝
6,8,11,キングハート,牡3,56,江田照男,1:22.9,1.3/4,97.1,9.0,470(+2),[東] 星野忍
7,1,1,ソロフライト,牝3,54,大野拓弥,1:22.9,クビ,156.8,10.0,400(-6),[東] 竹内正洋
8,7,9,モーゼス,牡3,56,柴田善臣,1:23.2,1.1/2,24.2,7.0,506(-6),[東] 大江原哲
9,6,7,マテラアリオン,牡3,56,ベリー,1:24.1,5,12.7,6.0,458(-8),[西] 森秀行
10,7,8,コージェント,牡3,56,内田博幸,1:24.4,1.3/4,49.2,8.0,530(-6),[西] 羽月友彦
取,2,2,ショウナンライズ,牡3,56,池添謙一,,,---,,計不,[東] 上原博之
