着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,ブライトライン,牡7,58,石橋脩,1:37.0,,7.9,5,532(-4),[西] 鮫島一歩
2,3,5,キクノソル,牡6,56,勝浦正樹,1:37.1,1/2,40.9,11,502(-8),[西] 北出成人
3,1,2,サノイチ,牡5,56,内田博幸,1:37.2,3/4,11.4,6,478(-12),[東] 尾形和幸
4,4,7,ゴールデンバローズ,牡4,56,川田将雅,1:37.2,ハナ,7.5,4,516(-4),[東] 堀宣行
5,5,9,チャーリーブレイヴ,セ6,56,戸崎圭太,1:37.2,アタマ,16.3,7,502(+10),[東] 尾関知人
6,5,10,ヒラボクプリンス,牡6,56,石川裕紀,1:37.5,1.3/4,42.0,12,498(-2),[西] 加藤敬二
7,1,1,キョウエイアシュラ,牡9,58,吉田豊,1:37.6,3/4,120.3,13,466(-8),[西] 森田直行
8,2,4,プロトコル,牡5,56,柴田大知,1:37.6,ハナ,2.9,1,530(-16),[東] 牧光二
9,4,8,ダイヤノゲンセキ,セ8,56,大野拓弥,1:37.7,クビ,305.4,16,526(-6),[西] 坂口正則
10,8,15,メイケイペガスター,牡6,56,柴田善臣,1:37.8,1/2,24.7,8,504(+4),[西] 木原一良
11,6,12,ノウレッジ,牡6,57,蛯名正義,1:37.8,アタマ,6.5,3,504(+6),[東] 二ノ宮敬
12,8,16,ダノンメジャー,牡4,56,田辺裕信,1:37.9,1/2,5.5,2,486(+2),[西] 橋口慎介
13,2,3,フミノファルコン,牡6,56,三浦皇成,1:38.1,1.1/2,166.2,14,548(-6),[西] 目野哲也
14,7,14,アーデント,牡7,57,ルメール,1:38.2,クビ,39.5,10,488(-6),[東] 加藤征弘
15,3,6,エイシンヴァラー,牡5,56,岩田康誠,1:38.4,1.1/2,26.3,9,490(-18),[西] 中尾秀正
16,7,13,ヒメサクラ,牝6,54,柴山雄一,1:41.1,大,199.5,15,464(-4),[東] 柴田政人
