着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,アドマイヤミヤビ,牝2,54,ルメール,2:03.4,,2.6,1,478(0),[西] 友道康夫
2,1,1,カデナ,牡2,55,福永祐一,2:03.5,3/4,5.7,3,458(0),[西] 中竹和也
3,3,3,アウトライアーズ,牡2,55,田辺裕信,2:03.5,ハナ,2.7,2,482(+4),[東] 小島茂之
4,7,9,マイネルザウバア,牡2,55,柴田大知,2:03.9,2.1/2,8.2,4,428(+2),[東] 小笠倫弘
5,4,4,ヴァンクールシルク,牡2,55,戸崎圭太,2:04.0,3/4,16.4,5,564(+20),[東] 木村哲也
6,5,5,アルジャントゥイユ,牡2,55,柴山雄一,2:04.5,3,46.5,8,442(+6),[東] 畠山吉宏
7,8,10,ビッグディザイア,牡2,55,横山典弘,2:04.6,1/2,25.9,7,532(-6),[西] 松永幹夫
8,7,8,コスモスピード,牡2,55,松岡正海,2:04.9,2,48.9,9,434(+6),[東] 国枝栄
9,6,7,ピアノイッチョウ,牝2,54,吉田豊,2:05.0,3/4,208.0,10,522(-2),[東] 尾形充弘
10,6,6,ブラックプール,牝2,54,柴田善臣,2:05.0,ハナ,302.4,11,480(-10),[東] 根本康広
11,8,11,マテラレックス,牡2,55,Ｍ．デム,2:05.1,3/4,19.0,6,444(+6),[西] 森秀行
