着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ブラゾンドゥリス,牡4,57,内田博幸,1:36.7,,1.7,1,510(-4),[東] 尾形和幸
2,8,16,ベストマッチョ,牡3,54,石川裕紀,1:36.9,1.1/2,4.3,2,492(-2),[東] 手塚貴久
3,7,13,ポムフィリア,牝4,55,大野拓弥,1:37.5,3.1/2,18.9,7,474(0),[東] 高橋裕
4,5,10,ビッグギグ,牡5,57,ベリー,1:37.7,1.1/4,8.7,3,522(+8),[東] 菊沢隆徳
5,6,12,ザマンダ,牝5,55,福永祐一,1:37.7,アタマ,49.5,8,506(+8),[西] 角居勝彦
6,4,7,メイプルレインボー,牡4,57,長岡禎仁,1:37.8,クビ,72.4,10,502(+6),[東] 高市圭二
7,7,14,エターナルヒーロー,セ6,57,田辺裕信,1:37.9,3/4,85.1,11,474(-2),[東] 栗田博憲
8,3,6,フジマサクラウン,牡5,57,田中勝春,1:38.0,クビ,16.6,6,510(-2),[東] 松永康利
9,2,3,グレイスフルデイズ,セ6,57,荻野琢真,1:38.0,クビ,117.0,12,492(-2),[西] 西園正都
10,4,8,コピーライター,セ6,57,Ｍ．デム,1:38.4,2.1/2,15.1,5,514(0),[西] 奥村豊
11,6,11,アルスマルカート,牡8,57,丸山元気,1:38.7,1.3/4,404.0,16,482(+8),[西] 森田直行
12,1,1,デザートオブムーン,牝5,55,石橋脩,1:38.7,クビ,347.7,14,482(0),[東] 畠山吉宏
13,1,2,ライブリシーラ,牡9,57,柴田大知,1:38.9,1,389.8,15,516(+2),[西] 森田直行
14,2,4,サトノバリアント,牡5,57,柴山雄一,1:38.9,クビ,49.5,9,456(+2),[西] 安田隆行
15,8,15,サンタエヴィータ,牝5,55,川田将雅,1:39.3,2,12.4,4,454(-16),[西] 西村真幸
16,5,9,トーセンスパンキー,牡4,57,菅原隆一,1:40.7,8,217.2,13,500(+9),[東] 菊沢隆徳
