0,1,2,3
単勝,8,140,1
複勝,8 7 13,110 610 240,1 10 3
枠連,5 - 5,2350,8
馬連,7 - 8,2310,9
ワイド,7 - 8 8 - 13 7 - 13,"850 430 4,360",9 4 46
馬単,8 → 7,3240,13
三連複,7 - 8 - 13,7570,29
三連単,8 → 7 → 13,25930,76
