0,1,2,3
単勝,3,200,1
複勝,3 6,130 370,1 5
馬連,3 - 6,1110,5
ワイド,3 - 6 1 - 3 1 - 6,340 190 700,5 2 9
馬単,3 → 6,1870,7
三連複,1 - 3 - 6,1310,5
三連単,3 → 6 → 1,6020,24
