着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,ホープタウン,牡3,54,松若風馬,1:10.5,,5.7,3,478(+12),[西] 西浦勝一
2,1,2,ジェネシスロック,牡4,57,北村友一,1:10.5,ハナ,15.9,8,492(-4),[西] 安田隆行
3,7,15,キタサンエピソード,牡5,57,小牧太,1:10.6,1/2,5.7,2,502(+6),[西] 橋口弘次
4,4,8,オリエンタルサン,牡4,57,藤懸貴志,1:10.6,クビ,19.8,9,454(0),[西] 高橋義忠
5,5,10,ラフジェントリー,牡4,57,高倉稜,1:10.7,クビ,12.3,6,490(+2),[西] 北出成人
6,5,9,キネオリュウセイ,牡4,57,中井裕二,1:10.8,1/2,35.7,12,470(-4),[西] 清水久詞
7,2,3,グランプリナイト,牡4,57,和田竜二,1:10.8,クビ,8.9,4,502(0),[西] 鮫島一歩
8,7,14,ベラフォレスタ,牝3,52,浜中俊,1:11.0,1.1/4,79.6,15,464(+4),[西] 石坂正
9,2,4,マジカルビアンカ,牝4,55,太宰啓介,1:11.2,1.1/2,160.3,16,448(0),[西] 本田優
10,1,1,レッドレイチェル,牝3,52,福永祐一,1:11.2,ハナ,3.5,1,458(+4),[西] 安田隆行
11,6,12,フィボナッチ,牡4,57,松山弘平,1:11.3,1/2,26.8,10,470(+2),[西] 石坂正
12,3,5,サーシスリーフ,牡4,57,川須栄彦,1:11.4,3/4,34.5,11,486(-2),[西] 高野友和
13,6,11,エイシンラナウェー,牡3,54,幸英明,1:11.5,クビ,11.9,5,486(+2),[西] 西園正都
14,7,13,ビコーミハイル,牡5,57,佐久間寛,1:11.6,1/2,55.7,14,478(0),[西] 柴田光陽
15,8,17,タイザンホクト,牡4,57,武幸四郎,1:11.8,1.1/2,13.6,7,492(0),[西] 白井寿昭
16,3,6,エクチュア,牡5,57,酒井学,1:11.9,クビ,163.3,17,444(-2),[西] 鈴木孝志
17,8,16,エーティーガンダム,牡6,57,国分恭介,1:11.9,クビ,226.8,18,474(0),[西] 湯窪幸雄
18,8,18,キクノブレイン,牡4,57,川島信二,1:13.0,7,46.8,13,482(-6),[西] 野中賢二
