着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,クランモンタナ,牡5,57,浜中俊,2:05.8,,2.5,1,476(-2),[西] 音無秀孝
2,2,2,ダノンフェニックス,牡6,57,福永祐一,2:05.9,1/2,7.9,4,456(+2),[西] 角居勝彦
3,7,8,ロンギングダンサー,牡5,57,武豊,2:06.1,1.1/4,8.2,5,480(+6),[東] 勢司和浩
4,6,7,マイネルアイザック,牡5,57,幸英明,2:06.3,1.1/4,13.6,6,450(-4),[西] 宮徹
5,3,3,ローレルブレット,牡5,57,松山弘平,2:06.4,3/4,24.7,7,448(0),[西] 今野貞一
6,7,9,リヤンドファミユ,牡4,57,パートン,2:06.4,クビ,5.4,3,444(-2),[西] 池江泰寿
7,4,4,ローゼンケーニッヒ,牡5,57,北村友一,2:06.5,クビ,25.4,8,464(-2),[西] 橋口弘次
8,6,6,トウシンイーグル,セ6,57,和田竜二,2:06.5,クビ,49.7,9,470(+6),[西] 山内研二
9,1,1,アトム,牡3,54,武幸四郎,2:07.2,4,4.3,2,456(-4),[西] 池江泰寿
10,5,5,フサイチアソート,セ9,57,下原理,2:07.2,クビ,219.2,11,442(-4),[東] 岩戸孝樹
11,8,11,ロードロックスター,牡8,57,川須栄彦,2:09.2,大,60.5,10,500(-2),[西] 笹田和秀
