着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,シンデレラボーイ,牡4,56,中谷雄太,1:21.5,,8.2,4,494(+10),[西] 矢作芳人
2,4,8,キネオピューマ,牡5,57,藤岡佑介,1:21.6,3/4,3.8,1,452(-2),[西] 清水久詞
3,2,3,ウインスラッガー,牡5,57,秋山真一,1:21.7,1/2,14.8,8,508(+8),[西] 石坂正
4,5,9,コリーヌ,牝5,55,藤岡康太,1:21.9,1.1/2,8.2,5,464(+8),[東] 和田正道
5,1,1,アスペンサミット,牝4,53,杉原誠人,1:21.9,クビ,23.7,10,472(-8),[東] 高橋文雅
5,6,11,アルトゥバン,牡6,57,中井裕二,1:21.9,同着,119.5,14,506(+24),[西] 清水久詞
7,3,6,ハギノソフィア,牝4,54,吉田隼人,1:22.0,クビ,49.5,12,450(-16),[西] 鮫島一歩
8,7,15,インストアイベント,牡4,56,松田大作,1:22.0,クビ,6.0,2,482(+4),[東] 菊沢隆徳
9,3,5,サクラダムール,牡4,56,勝浦正樹,1:22.2,1.1/4,6.3,3,480(+4),[東] 田島俊明
10,2,4,スイートブライアー,牝5,55,高倉稜,1:22.2,ハナ,127.1,15,454(+4),[西] 宮本博
11,8,17,アドマイヤクーガー,牡6,57,丸山元気,1:22.2,ハナ,26.2,11,468(+20),[西] 松田博資
12,8,16,エメラルドヴァレー,牝6,55,菱田裕二,1:22.3,クビ,19.2,9,428(+2),[西] 橋口弘次
13,4,7,デルマビシャモン,牡5,57,黛弘人,1:22.4,1/2,310.5,18,462(+6),[東] 和田正一
14,8,18,エクスパーシヴ,牝4,54,川須栄彦,1:22.6,1,14.2,7,476(-8),[西] 牧浦充徳
15,7,13,ラインビューティー,牝4,54,伊藤工真,1:22.6,アタマ,98.1,13,472(-6),[東] 宗像義忠
16,7,14,クリノサンタクルス,牡4,56,村田一誠,1:22.7,1/2,202.3,17,470(-18),[東] 高市圭二
17,6,12,ハッピーアビラ,牝5,55,松山弘平,1:22.7,クビ,10.4,6,462(-6),[西] 石坂正
18,1,2,ピーエムヘクター,牡6,57,柴山雄一,1:24.3,10,147.6,16,492(+4),[東] 和田正一
