着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ケイアイユニコーン,牡5,57,藤岡康太,1:10.2,,6.3,3,480(-2),[西] 山内研二
2,5,9,タガノレオーネ,牝4,55,池添謙一,1:10.2,クビ,30.0,9,472(-2),[西] 池添兼雄
3,3,6,ミッキーマンデー,牡4,57,秋山真一,1:10.3,1/2,7.6,4,478(0),[西] 中村均
4,8,17,アギャント,牝4,55,竹之下智,1:10.4,1/2,96.1,15,448(-9),[西] 千田輝彦
5,6,11,アンウォンド,牝4,55,杉原誠人,1:10.4,アタマ,13.4,5,494(+2),[東] 菊沢隆徳
6,5,10,アグネスハビット,牡5,57,菱田裕二,1:10.4,アタマ,2.5,1,466(-2),[西] 河内洋
7,6,12,スイートドーナッツ,牡4,57,和田竜二,1:10.5,3/4,34.0,10,466(-8),[西] 鈴木孝志
8,7,14,フギン,牝4,54,岩田康誠,1:10.5,ハナ,23.0,7,432(-14),[西] 森秀行
9,8,18,デンコウスカイ,牝4,55,鮫島良太,1:10.6,1/2,23.3,8,476(0),[西] 武田博
10,4,8,ドラゴンサクラ,牝4,55,勝浦正樹,1:10.6,ハナ,21.7,6,416(-6),[西] 森秀行
11,7,13,アポロアリーナ,牝5,55,中舘英二,1:10.6,アタマ,43.9,11,482(0),[東] 堀井雅広
12,2,4,チェネレントラ,牝4,55,藤岡佑介,1:10.8,1,5.4,2,446(+4),[西] 藤岡健一
13,7,15,ウェルトレインド,セ5,57,黛弘人,1:10.9,1/2,235.9,18,458(-2),[東] 加藤和宏
14,1,1,ディパッション,牝4,55,福永祐一,1:10.9,クビ,48.7,12,444(+2),[西] 松田博資
15,8,16,リメンバーメジロ,牝4,55,川須栄彦,1:11.1,1.1/4,96.3,16,416(-16),[東] 相沢郁
16,1,2,カシノワルツ,牝4,55,二本柳壮,1:11.2,1/2,68.3,14,434(-2),[東] 二本柳俊
17,2,3,メイショウセトウチ,セ6,57,古川吉洋,1:11.2,クビ,65.1,13,442(+4),[西] 小野幸治
18,4,7,ピーエムヘクター,牡6,57,柴山雄一,1:11.3,3/4,191.3,17,486(-6),[東] 和田正一
