着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,マイネノンノ,牝4,55,和田竜二,1:23.3,,19.6,8,440(-2),[西] 梅田智之
2,2,4,ラヴァーズポイント,牝4,55,小坂忠士,1:23.3,クビ,16.4,7,496(0),[西] 境直行
3,4,7,サトノネネ,牝4,55,パートン,1:23.4,1/2,16.2,6,446(-6),[西] 池江泰寿
4,5,10,タイセイゼニス,牝4,55,川島信二,1:23.5,1/2,31.6,11,470(-2),[西] 森田直行
5,4,8,トウカイメリー,牝5,55,松若風馬,1:23.5,クビ,40.1,12,442(0),[西] 野中賢二
6,6,11,ヴィルジニア,牝4,55,福永祐一,1:23.6,クビ,3.9,1,446(+18),[西] 松田博資
7,8,17,ディレットリーチェ,牝4,55,国分優作,1:23.7,1/2,53.7,13,506(0),[西] 高野友和
8,2,3,エインセル,牝4,55,川須栄彦,1:23.7,クビ,11.2,5,444(0),[西] 牧田和弥
9,3,5,ハッピーアビラ,牝5,55,浜中俊,1:23.8,クビ,5.4,3,468(+4),[西] 石坂正
10,7,15,レッドオーラム,牝3,52,北村友一,1:23.9,1/2,6.2,4,474(+4),[西] 橋口弘次
11,7,14,インヴォーク,牝3,52,下原理,1:23.9,クビ,112.7,16,424(+10),[西] 村山明
12,3,6,オールオブナイト,牝3,52,武豊,1:23.9,ハナ,5.0,2,416(+2),[西] 大久保龍
13,8,18,ヨッテウタッテ,牝3,52,松山弘平,1:23.9,ハナ,28.8,10,454(-2),[西] 音無秀孝
14,7,13,ミキノティータイム,牝4,55,酒井学,1:24.1,1,77.4,14,462(0),[西] 大橋勇樹
15,5,9,テイエムリヴィエラ,牝3,52,国分恭介,1:24.3,1.1/2,96.4,15,430(0),[西] 浜田多実
16,1,2,スイートブライアー,牝5,55,高倉稜,1:24.9,3.1/2,166.8,17,458(-4),[西] 宮本博
17,6,12,エイユーモモチャン,牝4,55,熊沢重文,1:25.2,2,196.4,18,500(+2),[西] 牧浦充徳
18,1,1,マチルダ,牝3,52,幸英明,1:27.5,大,26.8,9,472(-4),[西] 飯田雄三
